,name,sector,industry,country,mktCap,fullTimeEmployees
CYL.V,CEYLON GRAPHITE CORP,Basic Materials,Other Industrial Metals & Mining,Canada,29991600,
CYM.V,CYMAT TECHNOLOGIES LTD,Industrials,Metal Fabrication,Canada,18165714,
CYON.V,CYON EXPLORATION LTD,Basic Materials,Gold,Canada,8347428,
CYP.V,CYPRESS DEVELOPMENT CORP,Basic Materials,Other Industrial Metals & Mining,Canada,129627008,
CZ.H.V,delisted,,,,,
CZO.V,Ceapro Inc,Healthcare,Biotechnology,Canada,52002924,
CZZ.V,CLEGHORN MINERALS LTD,Basic Materials,Other Industrial Metals & Mining,Canada,3529032,
DAC.V,DATABLE TECHNOLOGY CORPORATION,Technology,Software—Application,Canada,15536880,
DAI.H.V,delisted,,,,,
DAN.V,ARIANNE PHOSPHATE INC,Basic Materials,Other Industrial Metals & Mining,Canada,65241440,
DASH.V,error,,,,,
DAU.V,DESERT GOLD VENTURES INC.,Basic Materials,Other Industrial Metals & Mining,Canada,21938880,
DB.V,DECIBEL CANNABIS COMPANY INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,57500684,
DBG.V,DOUBLEVIEW GOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,72067048,
DCMC.V,DORE COPPER MINING CORP,Basic Materials,Copper,Canada,52095528,
DCOP.V,DISTRICT COPPER CORP,Basic Materials,Other Industrial Metals & Mining,Canada,4108260,
DCY.V,DISCOVERY-CORP. ENTERPRISES INC,Basic Materials,Other Precious Metals & Mining,Canada,1038453,
DE.V,DECISIVE DIVIDEND CORPORATION,Industrials,Conglomerates,Canada,34318824,254
DEAL.V,PLAYGON GAMES INC,Communication Services,Electronic Gaming & Multimedia,Canada,100400160,
DEC.V,DECADE RESOURCES LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,14144584,
DEF.V,DEFIANCE SILVER CORP,Basic Materials,Other Precious Metals & Mining,Canada,109428032,
DEFN.V,DEFENSE METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,26224396,
DELX.V,DELPHX CAPITAL MARKETS INC,Financial Services,Capital Markets,Canada,11109747,
DEV.H.V,delisted,,,,,
DEX.V,ALMADEX MINERALS LTD,Basic Materials,Gold,Canada,13025775,
DFR.V,DIAMOND FIELDS RESOURCES INC,Basic Materials,Other Precious Metals & Mining,Mauritius,24802452,
DG.V,DIXIE GOLD INC,Basic Materials,Other Industrial Metals & Mining,Canada,6691672,
DGHI.V,DIGIHOST TECHNOLOGY INC,Technology,Software—Application,Canada,141733600,
DGO.V,DURANGO RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,6136440,
DGTL.V,DGTL HOLDINGS INC,Communication Services,Internet Content & Information,Canada,21696320,
DHR.V,DISCOVERY HARBOUR RESOURCES COR,Basic Materials,Gold,Canada,6615650,
DIG.H.V,delisted,,,,,
DJI.V,DAJIN LITHIUM CORP,Basic Materials,Other Industrial Metals & Mining,Canada,16119600,
DKL.V,DECKLAR RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,37935016,
DLP.V,DLP RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,14591412,
DLS.V,delisted,,,,,
DLTA.V,DELTA RESOURCES LIMITED,Basic Materials,Gold,Canada,13320000,
DLV.H.V,delisted,,,,,
DM.V,DATAMETREX AI LIMITED,Technology,Information Technology Services,Canada,70221656,
DME.V,DESERT MOUNTAIN ENERGY CORP,Energy,Oil & Gas E&P,Canada,161993456,
DMGI.V,DMG BLOCKCHAIN SOLUTIONS INC,Technology,Software—Application,Canada,321559232,
DMI.V,DIAMCOR MINING INC.,Basic Materials,Other Precious Metals & Mining,Canada,7510822,
DMX.V,DISTRICT METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,32180660,
DOC.V,CLOUDMD SOFTWARE AND SERVICES I,Healthcare,Health Information Services,Canada,361123072,
DOS.V,DIOS EXPLORATION INC,Basic Materials,Other Precious Metals & Mining,Canada,6072420,
DRC.H.V,delisted,,,,,
DSM.V,DEEP SOUTH RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,31955508,
DSV.V,DISCOVERY METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,635079936,
DSY.V,DESTINY MEDIA TECHNOLOGIES INC.,Technology,Software—Application,Canada,22128146,27
DV.V,DOLLY VARDEN SILVER CORP,Basic Materials,Silver,Canada,84856200,
DVG.V,DIVERGENT ENERGY SERVICES CORP,Energy,Oil & Gas Equipment & Services,Canada,2805416,
DWS.V,DIAMOND ESTATES WINES AND SPIRI,Consumer Defensive,Beverages—Wineries & Distilleries,Canada,35001048,
DXI.H.V,delisted,,,,,
DXX.V,DXSTORM.COM INC.,Technology,Software—Application,Canada,932827,
DYG.V,DYNASTY GOLD CORP.,Basic Materials,Gold,Canada,6240590,
EAC.V,EARTH ALIVE CLEAN TECHNOLOGIES ,Basic Materials,Agricultural Inputs,Canada,35015904,
EAC.WT.V,error,,,,,
EAM.V,EAST AFRICA METALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,54586504,
EAST.V,EASTWEST BIOSCIENCE INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,2813750,
EAU.V,ENGINEER GOLD MINES LTD,Basic Materials,Gold,Canada,3930302,
EBM.V,EASTWOOD BIO MEDICAL CANADA INC,Healthcare,Biotechnology,Canada,137083136,
ECC.V,ETHOS GOLD CORP,Basic Materials,Gold,Canada,16556020,
ECM.V,ECOLOMONDO CORPORATION,Industrials,Waste Management,Canada,40781300,
ECR.V,CARTIER RESOURCES INC.,Basic Materials,Gold,Canada,67593960,
EDDY.V,EDISON COBALT CORP,Basic Materials,Other Industrial Metals & Mining,Canada,13736680,
EDG.V,ENDURANCE GOLD CORP.,Basic Materials,Gold,Canada,34680508,
EDW.H.V,delisted,,,,,
EGA.V,EAGLE GRAPHITE INCORPORATED,Basic Materials,Other Industrial Metals & Mining,Canada,7569160,
EGLD.V,error,,,,,
EGM.V,ENGOLD MINES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,8556275,
EGT.V,EGUANA TECHNOLOGIES INC,Industrials,Electrical Equipment & Parts,Canada,123853624,
EHT.V,ENERDYNAMIC HYBRID TECH CORP,Technology,Solar,Canada,15539091,
EIL.V,EMPIRE INDUSTRIES LTD.,Industrials,Metal Fabrication,Canada,64467776,
EKG.V,"CARDIOCOMM SOLUTIONS, INC.",Healthcare,Health Information Services,Canada,8789400,
EL.V,ENGAGEMENT LABS INC,Technology,Software—Application,Canada,10534185,
ELC.V,ELYSEE DEVELOPMENT CORP,Financial Services,Asset Management,Canada,14619205,
ELE.V,ELEMENTAL ROYALTIES CORP,Basic Materials,Gold,Canada,100727152,
ELEC.V,ELECTRIC ROYALTIES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,15682907,1
ELM.V,ELEMENT LIFESTYLE RETIREMENT IN,Healthcare,Medical Care Facilities,Canada,9514571,
ELN.V,EL NINO VENTURES INC,Basic Materials,Other Industrial Metals & Mining,Canada,2772540,
ELO.V,ELORO RESOURCES LTD.,Basic Materials,Gold,Canada,202733872,
ELXR.V,ELIXXER LTD,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,12670159,
ELY.V,ELY GOLD ROYALTIES INC,Basic Materials,Gold,Canada,147787232,
EMC.WT.A.V,error,,,,,
EMH.V,EMERALD HEALTH THERAPEUTICS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,59458120,161
EMM.V,GIYANI METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,104418584,
EMN.V,EURO MANGANESE INC,Basic Materials,Other Industrial Metals & Mining,Canada,225346096,10
EMO.V,EMERITA RESOURCES CORP,Basic Materials,Other Industrial Metals & Mining,Canada,31206860,
EMR.V,EMGOLD MINING CORPORATION,Basic Materials,Gold,Canada,7540980,
EMX.V,EMX ROYALTY CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,316265632,40
ENDR.V,ENDURO METALS CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,39035692,
ENRG.V,NEW ENERGY METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,2778096,
ENTH.H.V,delisted,,,,,
ENW.V,ENWAVE CORP,Industrials,Specialty Industrial Machinery,Canada,146165856,92
ENW.WT.V,delisted,,,,,
EOG.V,ECO ATLANTIC OIL AND GAS LTD,Energy,Oil & Gas E&P,Canada,77573160,
EP.V,EMPIRE METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,22523124,
EPI.V,delisted,,,,,
EPL.V,Eagle Plains Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,Canada,16880948,
EPO.H.V,delisted,,,,,
EPX.H.V,delisted,,,,,
EQ.V,EQ INC,Communication Services,Advertising Agencies,Canada,109133288,30
EQG.V,EQUBE GAMING LIMITED,Communication Services,Electronic Gaming & Multimedia,Canada,1511035,
EQTY.V,EQUITY METALS CORPORATION,Basic Materials,Other Precious Metals & Mining,Canada,15078580,
ERA.V,ELCORA ADVANCED MATERIALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,11244128,
ERC.V,EROS RESOURCES CORP,Basic Materials,Other Industrial Metals & Mining,Canada,8235964,
ERL.H.V,delisted,,,,,
ESE.V,ESE ENTERTAINMENT INC,Communication Services,Entertainment,Canada,109588136,
ESGW.V,ESG GLOBAL IMPACT CAPITAL INC,Financial Services,Asset Management,Canada,7514289,
ESK.V,ESKAY MINING CORP.,Basic Materials,Other Industrial Metals & Mining,Canada,363120960,
ESU.V,EESTOR CORPORATION,Industrials,Electrical Equipment & Parts,Canada,31438160,
ESX.V,ESSEX MINERALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,5644821,
ETF.V,Eastfield Resources Ltd.,Basic Materials,Other Precious Metals & Mining,Canada,3268643,
ETMC.V,E3 METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,122942896,3
EU.V,ENCORE ENERGY CORP,Energy,Uranium,Canada,241207504,
EV.V,ERIN VENTURES INC,Basic Materials,Other Industrial Metals & Mining,Canada,14571060,
EVE.V,EVE AND CO INCORPORATED,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,10938946,
EVE.WT.V,error,,,,,
EVER.V,EVERGOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,19289932,
EVX.V,EUROPEAN ELECTRIC METALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,1113579,
EW.V,EAST WEST PETROLEUM CORP,Energy,Oil & Gas E&P,Canada,4031352,
EWK.V,Earthworks Industries Inc.,Industrials,Waste Management,Canada,22124016,
EWS.V,ENVIRONMENTAL WASTE INTERNATION,Industrials,Pollution & Treatment Controls,Canada,88475400,
EXG.V,EXGEN RESOURCES INC,Basic Materials,Other Precious Metals & Mining,Canada,4035695,
EXP.V,EXPERION HOLDINGS LTD,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,39800992,
EXRO.V,EXRO TECHNOLOGIES INC,Industrials,Electrical Equipment & Parts,Canada,432132224,
F.V,FIORE GOLD INC,Basic Materials,Gold,Canada,108464864,
FA.V,FOUNTAIN ASSET CORP,Financial Services,Credit Services,Canada,13610190,
FARM.V,DEVERON CORP,Technology,Scientific & Technical Instruments,Canada,46630112,
FBF.V,FAB-FORM INDUSTRIES LTD.,Basic Materials,Building Materials,Canada,4587466,
FCA.DB.V,error,,,,,
FCA.U.V,delisted,,,,,
FCA.UN.V,delisted,,,,,
FCC.V,FIRST COBALT CORP,Basic Materials,Other Industrial Metals & Mining,Canada,162042288,
FCD.UN.V,delisted,,,,,
FCF.V,delisted,,,,,
FD.V,FACEDRIVE INC,Technology,Software—Application,Canada,2214527488,
FDI.V,FINDEV INC,Financial Services,Mortgage Finance,Canada,15756070,
FEO.V,OCEANIC IRON ORE CORP,Basic Materials,Other Industrial Metals & Mining,Canada,23466776,
FEX.V,FJORDLAND EXPLORATION INC,Basic Materials,Other Industrial Metals & Mining,Canada,10916224,
FFOX.V,FIREFOX GOLD CORP,Basic Materials,Gold,Canada,15353578,
FG.V,FALCON GOLD CORP,Basic Materials,Gold,Canada,8681022,
FGC.V,FRONTLINE GOLD CORPORATION,Basic Materials,Gold,Canada,3802620,
FIL.V,FILO MINING CORP,Basic Materials,Other Industrial Metals & Mining,Canada,334528416,
FIND.V,BASELODE ENERGY CORP,Energy,Uranium,Canada,31520960,
FISH.V,SAILFISH ROYALTY CORP,Basic Materials,Gold,British Virgin Islands,89262752,
FKM.V,FOKUS MINING CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,10581620,
FL.V,FRONTIER LITHIUM INC,Basic Materials,Other Industrial Metals & Mining,Canada,184241392,
FLT.V,DRONE DELIVERY CANADA CORP,Technology,Computer Hardware,Canada,302496512,
FLT.WT.V,delisted,,,,,
FLT.WT.A.V,error,,,,,
FLWR.V,THE FLOWR CORPORATION,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,115429760,
FLWR.WT.V,error,,,,,
FLY.V,FLYHT AEROSPACE SOLUTIONS LTD,Industrials,Aerospace & Defense,Canada,17864814,
FMC.V,FORUM ENERGY METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,54778500,
FMN.V,FIDELITY MINERALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,5892840,
FMS.V,FOCUS GRAPHITE INC,Basic Materials,Other Industrial Metals & Mining,Canada,61724412,
FNC.V,Fancamp Exploration Ltd.,Basic Materials,Other Industrial Metals & Mining,Canada,15774086,
FNR.V,49 NORTH RESOURCES INC.,Financial Services,Asset Management,Canada,5400668,
FO.V,FALCON OIL & GAS LTD,Energy,Oil & Gas E&P,Ireland,112912408,
FOM.V,FORAN MINING CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,213346000,
FOR.V,FORTUNE BAY CORP,Basic Materials,Gold,Canada,31433034,
FORT.V,FORTRESS TECHNOLOGIES INC,Financial Services,Asset Management,Canada,46020480,
FP.V,FP NEWSPAPERS INC,Communication Services,Publishing,Canada,5522072,
FPC.V,FALCO RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,99804320,
FPX.V,FPX NICKEL CORP,Basic Materials,Other Industrial Metals & Mining,Canada,134127368,1
FRE.V,FREMONT GOLD LTD,Basic Materials,Gold,Canada,6758290,
FRI.V,Freeport Resources Inc.,Basic Materials,Other Industrial Metals & Mining,Canada,12254781,
FRO.UN.V,delisted,,,,,
FSX.V,FOSTERVILLE SOUTH EXPLORATION L,Basic Materials,Gold,Canada,77414888,
FTEC.V,FINTECH SELECT LTD,Technology,Software—Infrastructure,Canada,6733077,
FTI.V,FTI FOODTECH INTERNATIONAL INC,Consumer Cyclical,Specialty Retail,Canada,1955646,
FTJ.V,FORT ST JAMES NICKEL CORP,Basic Materials,Other Industrial Metals & Mining,Canada,4613294,
FUND.V,KATIPULT TECHNOLOGY CORP,Technology,Software—Application,Canada,22169374,
FURA.V,error,,,,,
FUSE.V,FUSE COBALT INC,Basic Materials,Other Industrial Metals & Mining,Canada,10393300,
FUU.V,FISSION 3.0 CORP,Energy,Uranium,Canada,16994564,
FV.V,error,,,,,
FVAN.V,FIRST VANADIUM CORP,Basic Materials,Other Industrial Metals & Mining,Canada,22644402,
FW.V,FLOW CAPITAL CORP,Financial Services,Asset Management,Canada,14286844,
FW.DB.B.V,error,,,,,
FWZ.V,FIREWEED ZINC LTD,Basic Materials,Other Industrial Metals & Mining,Canada,41689648,
FYL.V,FINLAY MINERALS LTD.,Basic Materials,Other Precious Metals & Mining,Canada,7928375,
GAL.V,GALANTAS GOLD CORP.,Basic Materials,Gold,Canada,13969651,21
GAME.V,ENGINE MEDIA HOLDINGS INC,Communication Services,Electronic Gaming & Multimedia,Canada,201332432,
GAR.H.V,delisted,,,,,
GASX.V,NG ENERGY INTERNATIONAL CORP,Energy,Oil & Gas E&P,Canada,147808944,
GASX.WT.V,delisted,,,,,
GB.V,GINGER BEEF CORP.,Consumer Cyclical,Restaurants,Canada,4008600,
GBE.V,LIFESTYLE GLOBAL BRANDS LIMITED,Basic Materials,Gold,Hong Kong,725000,
GBLT.V,GBLT CORP,Industrials,Electrical Equipment & Parts,Canada,33757800,
GBML.V,GLOBAL BATTERY METALS LTD,Basic Materials,Other Industrial Metals & Mining,Canada,17269144,
GBR.V,GREAT BEAR RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,905205824,
GBRC.V,GOLD BULL RESOURCES CORP,Basic Materials,Gold,Canada,36242964,
GBU.V,GABRIEL RESOURCES LTD,Basic Materials,Other Precious Metals & Mining,Canada,152661216,
GCC.H.V,delisted,,,,,
GCCC.V,GCC GLOBAL CAPITAL CORPORATION,Industrials,Conglomerates,Canada,876904,
GCN.V,GOLDCLIFF RESOURCE CORPORATION,Basic Materials,Gold,Canada,5121837,
GCR.V,delisted,,,,,
GCX.V,GRANITE CREEK COPPER LTD,Basic Materials,Other Industrial Metals & Mining,Canada,23416574,
GDBO.V,GOLD RUSH CARIBOO CORP,Basic Materials,Other Industrial Metals & Mining,Canada,990810,
GDM.V,GOLDSTAR MINERALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,2887638,
GDNP.V,GOOD NATURED PRODUCTS INC,Basic Materials,Chemicals,Canada,211917408,
GDP.V,GOLDEN PURSUIT RESOURCES LTD,Basic Materials,Other Precious Metals & Mining,Canada,4009292,
GDX.V,GOLDEX RESOURCES CORPORATION,Basic Materials,Gold,Canada,1183275,
GEM.V,GREEN BATTERY MINERALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,13314455,
GEMC.V,GLOBAL ENERGY METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,3407020,
GENX.V,GENIX PHARMACEUTICALS CORPORATI,Healthcare,Biotechnology,Canada,13621543,
GER.V,GLEN EAGLE RESOURCES INC.,Basic Materials,Other Industrial Metals & Mining,Canada,4697755,
GFG.V,GFG RESOURCES INC,Basic Materials,Gold,Canada,18560360,
GFM.H.V,delisted,,,,,
GG.V,GALANE GOLD LTD,Basic Materials,Gold,Canada,56092296,207
GGAU.V,GAMBIER GOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,7869767,
GGG.V,G6 MATERIALS CORP,Basic Materials,Specialty Chemicals,United States,24352150,
GGI.V,GARIBALDI RESOURCES CORP.,Basic Materials,Other Industrial Metals & Mining,Canada,49363588,
GGL.V,GGL RESOURCES CORP,Basic Materials,Other Precious Metals & Mining,Canada,7865585,
GGM.V,GRANADA GOLD MINE INC,Basic Materials,Gold,Canada,17125640,
GGO.V,GALLEON GOLD CORP,Basic Materials,Gold,Canada,39985700,
GGX.V,GGX GOLD CORP,Basic Materials,Gold,Canada,5544941,
GHL.V,GOLDHILLS HOLDING LTD,Basic Materials,Other Industrial Metals & Mining,Canada,3432620,
GHR.V,GOLDEN HARP RESOURCES INC,Basic Materials,Other Precious Metals & Mining,Canada,6443012,
GIG.P.V,delisted,,,,,
GIGA.V,GIGA METALS CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,37248716,2
GIII.V,GEN III OIL CORPORATION,Energy,Oil & Gas Refining & Marketing,Canada,75066560,
GIS.V,GENESIS METALS CORP,Basic Materials,Gold,Canada,10322719,
GIT.V,GITENNES EXPLORATION INC.,Basic Materials,Other Precious Metals & Mining,Canada,3148718,
GKO.V,GEEKCO TECHNOLOGIES CORPORATION,Communication Services,Advertising Agencies,Canada,18528126,
GLB.V,GOLDBANK MINING CORPORATION,Basic Materials,Gold,Canada,10640200,
GLD.V,GOLDON RESOURCES LTD,Basic Materials,Other Precious Metals & Mining,Canada,8927320,
GLDC.V,CASSIAR GOLD CORP,Basic Materials,Gold,Canada,20850396,
GLDL.V,GOLD LINE RESOURCES LTD,Basic Materials,Gold,Canada,37084300,
GLDN.V,GOLDEN RIDGE RESOURCES LTD,Basic Materials,Other Precious Metals & Mining,Canada,5456282,
GLDX.V,GOLD X MINING CORP,Basic Materials,Gold,Canada,195689936,
GLI.V,GLACIER LAKE RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,4130495,
GLW.V,GALWAY GOLD INC,Basic Materials,Gold,Canada,8741880,
GMA.V,GEOMEGA RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,40487360,
GMC.V,GAIA METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,2717352,
GMN.V,GOBIMIN INC,Financial Services,Asset Management,Canada,16234351,
GMV.V,GMV MINERALS INC.,Basic Materials,Gold,Canada,13859685,
GNC.V,error,,,,,
GNG.V,Golden Goliath Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,Canada,14184701,
GOE.V,GOLDENEYE RESOURCES CORP,Energy,Oil & Gas E&P,Canada,2141490,
GOG.V,Golden Tag Resources Ltd.,Basic Materials,Other Industrial Metals & Mining,Canada,63331340,
GOK.V,GINSMS INC.,Communication Services,Telecom Services,Canada,5991760,
GOLO.V,delisted,,,,,
GOM.V,GOLDEN DAWN MINERALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,5117375,
GOP.H.V,delisted,,,,,
GOT.V,GOLIATH RESOURCES LIMITED,Basic Materials,Other Precious Metals & Mining,Canada,36309108,
GPCC.P.V,delisted,,,,,
GPG.V,GRANDE PORTAGE RESOURCES LTD.,Basic Materials,Gold,Canada,25652280,
GPH.V,GRAPHITE ONE INC,Basic Materials,Other Industrial Metals & Mining,Canada,78941696,
GPM.V,GPM METALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,4958737,
GPV.V,GREENPOWER MOTOR COMPANY INC,Consumer Cyclical,Auto Manufacturers,Canada,514918560,
GPY.V,GOLDEN PREDATOR MINING CORP,Basic Materials,Gold,Canada,39636820,18
GQC.V,GOLDQUEST MINING CORP.,Basic Materials,Other Industrial Metals & Mining,Canada,69448592,
GR.V,GREAT ATLANTIC RESOURCES CORP,Basic Materials,Other Industrial Metals & Mining,Canada,8188752,
GRA.V,NANOXPLORE INC,Basic Materials,Chemicals,Canada,512128512,
GRAT.V,GRATOMIC INC,Basic Materials,Other Industrial Metals & Mining,Canada,181139280,
GRB.V,GREENBRIAR CAPITAL CORP,Utilities,Utilities—Renewable,Canada,36945192,
GRDM.V,GRID METALS CORP,Basic Materials,Other Industrial Metals & Mining,Canada,17912882,
GRF.V,GREEN RISE FOODS INC,Consumer Defensive,Farm Products,Canada,119044368,
GRG.V,GOLDEN ARROW RES CORP.,Basic Materials,Other Industrial Metals & Mining,Canada,22550340,
GRI.V,GALORE RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,3484975,
GRN.V,error,,,,,
GRN.WT.V,error,,,,,
GROW.V,CO2 GRO INC,Basic Materials,Agricultural Inputs,Canada,27407006,
GRSL.V,GR SILVER MINING LTD,Basic Materials,Other Industrial Metals & Mining,Canada,82616960,
GRZ.V,GOLD RESERVE INC,Basic Materials,Gold,United States,189844448,7
GSD.V,DEVONIAN HEALTH GROUP INC,Healthcare,Biotechnology,Canada,18052000,
GSH.V,GOLDEN SHARE RESOURCES CORPORAT,Basic Materials,Gold,Canada,4917037,
GSI.V,GATEKEEPER SYSTEMS INC,Industrials,Security & Protection Services,Canada,81354088,
GSP.V,GENSOURCE POTASH CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,92759624,
GSPR.V,GSP RESOURCE CORP,Basic Materials,Other Precious Metals & Mining,Canada,5278855,
GSR.V,error,,,,,
GSS.V,Gossan Resources Limited,Basic Materials,Other Industrial Metals & Mining,Canada,5625648,
GTC.V,GETTY COPPER INC.,Basic Materials,Other Industrial Metals & Mining,Canada,8674160,
GTD.H.V,delisted,,,,,
GTEC.V,GTEC HOLDINGS LTD,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,130533920,
GTR.V,GATLING EXPLORATION INC,Basic Materials,Other Industrial Metals & Mining,Canada,17888760,
GTT.V,GT GOLD CORP,Basic Materials,Gold,Canada,419028256,
GTWO.V,G2 GOLDFIELDS INC,Basic Materials,Other Industrial Metals & Mining,Canada,53064480,
GUG.V,GUNGNIR RESOURCES INC,Basic Materials,Gold,Canada,4214710,
GUN.V,GUNPOINT EXPLORATION LTD.,Basic Materials,Other Precious Metals & Mining,Canada,28276038,
GUS.V,ANGUS GOLD INC,Basic Materials,Gold,Canada,28476684,
GVR.V,GROSVENOR RESOURCES CORPORATION,Basic Materials,Other Precious Metals & Mining,Canada,4438615,
GWA.V,GOWEST GOLD LTD,Basic Materials,Gold,Canada,23010650,
GWM.V,GALWAY METALS INC,Basic Materials,Gold,Canada,176876384,
GXL.V,delisted,,,,,
GXS.V,GOLDSOURCE MINES INC,Basic Materials,Gold,Canada,44820908,
GXU.V,GOVIEX URANIUM INC,Energy,Uranium,Canada,144452240,
GYA.V,GUYANA GOLDSTRIKE INC,Basic Materials,Gold,Canada,4065583,
GZD.V,GRIZZLY DISCOVERIES INC.,Basic Materials,Other Industrial Metals & Mining,Canada,4948718,
GZZ.V,GOLDEN VALLEY MINES LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,89762840,
HAKK.P.V,delisted,,,,,
HAN.V,HANNAN METALS LTD,Basic Materials,Other Industrial Metals & Mining,Canada,38075872,
HANS.V,HANSTONE GOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,13580739,
HAPB.V,HAPBEE TECHNOLOGIES INC,Technology,Consumer Electronics,Canada,31687048,
HAR.V,HARFANG EXPLORATION INC,Basic Materials,Other Industrial Metals & Mining,Canada,28241864,
HAWK.V,HAWKEYE GOLD AND DIAMOND INC,Basic Materials,Other Precious Metals & Mining,Canada,2266692,
HBE.V,HORNBY BAY MINERAL EXPLORATION ,Basic Materials,Other Industrial Metals & Mining,Canada,6382260,
HBK.V,HIGHBANK RESOURCES LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,2798140,
HCC.V,HANNA CAPITAL CORP,Basic Materials,Other Industrial Metals & Mining,Canada,5908644,
HCO.P.V,error,,,,,
HEI.V,Huntington Exploration Inc,Energy,Oil & Gas E&P,Canada,10712475,
HELX.V,HELIX APPLICATIONS INC,Technology,Software—Application,Canada,69455744,
HEM.V,HEMOSTEMIX INC,Healthcare,Biotechnology,Canada,25268744,
HEO.V,H2O INNOVATION INC.,Utilities,Utilities—Regulated Water,Canada,196732800,680
HEO.WT.V,error,,,,,
HFC.V,HAMPTON FINANCIAL CORPORATION,Financial Services,Capital Markets,Canada,9318300,
HFC.PR.A.V,error,,,,,
HI.V,HIGHLAND COPPER COMPANY INC,Basic Materials,Copper,Canada,42564064,
HIGH.V,HIGHGOLD MINING INC,Basic Materials,Gold,Canada,65570508,
HIP.WT.A.V,error,,,,,
HIRE.V,HIRE TECHNOLOGIES INC,Industrials,Staffing & Employment Services,Canada,32150508,
HIVE.V,HIVE BLOCKCHAIN TECHNOLOGIES LT,Financial Services,Capital Markets,Canada,1434853632,
HMAN.V,HUNTSMAN EXPLORATION INC,Basic Materials,Other Industrial Metals & Mining,Canada,13390916,
HMCC.P.V,error,,,,,
HME.V,HEMISPHERE ENERGY CORPORATION,Energy,Oil & Gas E&P,Canada,37316392,8
HMLO.V,HEMLO EXPLORERS INC,Basic Materials,Other Industrial Metals & Mining,Canada,14375613,
HMT.V,HALMONT PROPERTIES CORP,Real Estate,Real Estate—Development,Canada,86270200,
HOC.V,HUNTER TECHNOLOGY CORP,Technology,Software—Application,Canada,49101756,
HOCL.V,HIGHWOOD OIL COMPANY LTD,Energy,Oil & Gas E&P,Canada,48112000,10
HPQ.V,HPQ SILICON RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,302720256,
HPY.V,HAPPY CREEK MINERALS LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,10370170,
HRH.V,HILLCREST PETROLEUM LTD,Energy,Oil & Gas E&P,Canada,37846980,
HRL.V,HANSA RESOURCES LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,3495664,
