,name,sector,industry,country,mktCap,fullTimeEmployees
PTG.TO,error,,,,,
PTI.UN.TO,delisted,,,,,
PTM.TO,PLATINUM GROUP METALS LTD.,Basic Materials,Other Precious Metals & Mining,Canada,352167200,13
PTS.TO,POINTS INTERNATIONAL LTD.,Communication Services,Internet Content & Information,Canada,260315232,265
PUD.TO,error,,,,,
PUD.B.TO,delisted,,,,,
PVG.TO,PRETIUM RESOURCES INC.,Basic Materials,Gold,Canada,2490984448,
PVS.PR.D.TO,error,,,,,
PVS.PR.E.TO,error,,,,,
PVS.PR.F.TO,error,,,,,
PVS.PR.G.TO,error,,,,,
PVS.PR.H.TO,error,,,,,
PVS.PR.I.TO,error,,,,,
PWF.PR.A.TO,error,,,,,
PWF.PR.E.TO,error,,,,,
PWF.PR.F.TO,error,,,,,
PWF.PR.G.TO,error,,,,,
PWF.PR.H.TO,error,,,,,
PWF.PR.I.TO,error,,,,,
PWF.PR.K.TO,error,,,,,
PWF.PR.L.TO,error,,,,,
PWF.PR.O.TO,error,,,,,
PWF.PR.P.TO,error,,,,,
PWF.PR.Q.TO,error,,,,,
PWF.PR.R.TO,error,,,,,
PWF.PR.S.TO,error,,,,,
PWF.PR.T.TO,error,,,,,
PWF.PR.Z.TO,error,,,,,
PXC.TO,error,,,,,
PXG.TO,error,,,,,
PXG.U.TO,delisted,,,,,
PXS.TO,error,,,,,
PXT.TO,PAREX RESOURCES INC,Energy,Oil & Gas E&P,Canada,2856545792,348
PXU.F.TO,delisted,,,,,
PYF.TO,error,,,,,
PYF.B.TO,delisted,,,,,
PYF.U.TO,delisted,,,,,
PZA.TO,PIZZA PIZZA ROYALTY CORP,Consumer Cyclical,Restaurants,Canada,337539872,
PZC.TO,error,,,,,
PZW.TO,error,,,,,
PZW.F.TO,delisted,,,,,
PZW.U.TO,delisted,,,,,
QAH.TO,error,,,,,
QBB.TO,error,,,,,
QBR.A.TO,delisted,,,,,
QBR.B.TO,delisted,,,,,
QBTC.TO,,,,Canada,,
QBTC.U.TO,delisted,,,,,
QBTL.TO,error,,,,,
QCD.TO,error,,,,,
QCE.TO,error,,,,,
QCN.TO,error,,,,,
QDX.TO,error,,,,,
QDXH.TO,error,,,,,
QEBH.TO,error,,,,,
QEBL.TO,error,,,,,
QEC.TO,QUESTERRE ENERGY CORP,Energy,Oil & Gas E&P,Canada,85503200,
QEM.TO,error,,,,,
QGL.TO,error,,,,,
QHY.TO,error,,,,,
QIE.TO,error,,,,,
QINF.TO,error,,,,,
QMA.TO,error,,,,,
QQC.F.TO,delisted,,,,,
QRET.TO,error,,,,,
QSB.TO,error,,,,,
QSP.UN.TO,delisted,,,,,
QSR.TO,RESTAURANT BRANDS INTERNATIONAL,Consumer Cyclical,Restaurants,Canada,26095697920,5200
QTRH.TO,QUARTERHILL INC,Technology,Communication Equipment,Canada,284661792,317
QUB.TO,error,,,,,
QUDV.TO,error,,,,,
QUIG.TO,error,,,,,
QUS.TO,error,,,,,
QUU.TO,error,,,,,
QUU.U.TO,delisted,,,,,
QXM.TO,error,,,,,
RA.UN.TO,delisted,,,,,
RAV.UN.TO,delisted,,,,,
RAY.A.TO,delisted,,,,,
RAY.B.TO,delisted,,,,,
RBA.TO,RITCHIE BROS AUCTIONEERS INC.,Industrials,Specialty Business Services,Canada,8221208064,2600
RBDI.TO,error,,,,,
RBN.UN.TO,delisted,,,,,
RBNK.TO,error,,,,,
RBO.TO,error,,,,,
RBOT.TO,error,,,,,
RBOT.U.TO,delisted,,,,,
RCD.TO,error,,,,,
RCE.TO,error,,,,,
RCH.TO,RICHELIEU HARDWARE LTD,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Canada,2216197120,2200
RCI.A.TO,delisted,,,,,
RCI.B.TO,delisted,,,,,
RCO.UN.TO,delisted,,,,,
RDL.TO,REDLINE COMMUNICATIONS GROUP IN,Technology,Communication Equipment,Canada,9468525,105
REAL.TO,REAL MATTERS INC,Technology,Software—Application,Canada,1218926464,
RECP.TO,RECIPE UNLIMITED CORPORATION,Consumer Cyclical,Restaurants,Canada,1127256064,
REI.UN.TO,delisted,,,,,
REIT.TO,error,,,,,
RFP.TO,RESOLUTE FOREST PRODUCTS INC,Basic Materials,Paper & Paper Products,Canada,1053164800,7100
RGRE.TO,error,,,,,
RGRE.U.TO,delisted,,,,,
RIB.UN.TO,delisted,,,,,
RID.TO,error,,,,,
RID.U.TO,delisted,,,,,
RIDH.TO,error,,,,,
RIE.TO,error,,,,,
RIE.U.TO,delisted,,,,,
RIEH.TO,error,,,,,
RIFI.TO,error,,,,,
RIG.TO,error,,,,,
RIG.U.TO,delisted,,,,,
RIIN.TO,error,,,,,
RIRA.TO,error,,,,,
RIT.TO,error,,,,,
RIV.TO,RIV CAPITAL INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,314892000,12
RLB.TO,error,,,,,
RLD.TO,error,,,,,
RLE.TO,error,,,,,
RMBO.TO,error,,,,,
RME.TO,delisted,,,,,
RNW.TO,TRANSALTA RENEWABLES INC,Utilities,Utilities—Renewable,Canada,5434084352,
ROOT.TO,ROOTS CORPORATION,Consumer Cyclical,Apparel Retail,Canada,135033920,
ROXG.TO,ROXGOLD INC,Basic Materials,Gold,Canada,573419520,
RPD.TO,error,,,,,
RPD.U.TO,delisted,,,,,
RPDH.TO,error,,,,,
RPF.TO,error,,,,,
RPI.UN.TO,delisted,,,,,
RPSB.TO,error,,,,,
RQH.TO,error,,,,,
RQI.TO,error,,,,,
RQJ.TO,error,,,,,
RQK.TO,error,,,,,
RQL.TO,error,,,,,
RQN.TO,error,,,,,
RQO.TO,error,,,,,
RQP.TO,error,,,,,
RS.TO,REAL ESTATE AND ECOMMERCE SPLIT,Financial Services,Asset Management,Canada,59600000,
RSI.TO,ROGERS SUGAR INC,Consumer Defensive,Confectioners,Canada,596373120,1243
RSI.DB.E.TO,error,,,,,
RSI.DB.F.TO,error,,,,,
RTG.TO,RTG MINING INC,Basic Materials,Other Industrial Metals & Mining,Australia,88125120,6
RUBH.TO,error,,,,,
RUBY.TO,error,,,,,
RUBY.U.TO,delisted,,,,,
RUD.TO,error,,,,,
RUD.U.TO,delisted,,,,,
RUDH.TO,error,,,,,
RUE.TO,error,,,,,
RUE.U.TO,delisted,,,,,
RUEH.TO,error,,,,,
RUS.TO,RUSSEL METALS,Industrials,Industrial Distribution,Canada,1612827904,3010
RUSB.TO,error,,,,,
RUSB.U.TO,delisted,,,,,
RVX.TO,RESVERLOGIX CORP.,Healthcare,Biotechnology,Canada,205908560,25
RVX.WT.TO,error,,,,,
RVX.WT.A.TO,error,,,,,
RWC.TO,error,,,,,
RWE.TO,error,,,,,
RWE.B.TO,delisted,,,,,
RWU.TO,error,,,,,
RWU.B.TO,delisted,,,,,
RWW.TO,error,,,,,
RWW.B.TO,delisted,,,,,
RWX.TO,error,,,,,
RWX.B.TO,delisted,,,,,
RXD.TO,error,,,,,
RXD.U.TO,delisted,,,,,
RXE.TO,error,,,,,
RXE.U.TO,delisted,,,,,
RY.TO,ROYAL BANK OF CANADA,Financial Services,Banks—Diversified,Canada,166792937472,84030
RY.PR.H.TO,error,,,,,
RY.PR.J.TO,error,,,,,
RY.PR.M.TO,error,,,,,
RY.PR.N.TO,error,,,,,
RY.PR.O.TO,error,,,,,
RY.PR.P.TO,error,,,,,
RY.PR.Q.TO,error,,,,,
RY.PR.R.TO,error,,,,,
RY.PR.S.TO,error,,,,,
RY.PR.Z.TO,error,,,,,
S.TO,SHERRITT INTL RV,Basic Materials,Other Industrial Metals & Mining,Canada,214533904,
S.WT.TO,delisted,,,,,
SAM.TO,STARCORE INTERNATIONAL MINES LT,Basic Materials,Other Industrial Metals & Mining,Canada,11915232,
SAP.TO,SAPUTO INC.,Consumer Defensive,Packaged Foods,Canada,15323290624,17200
SAU.TO,ST AUGUSTINE GOLD AND COPPER LT,Basic Materials,Other Industrial Metals & Mining,Singapore,61774432,20
SBB.TO,SABINA GOLD AND SILVER CORP,Basic Materials,Gold,Canada,633162432,26
SBC.TO,"BROMPTON SPLIT BANC CORP., CL A",Financial Services,Asset Management,Canada,177878448,
SBC.PR.A.TO,error,,,,,
SBI.TO,SERABI GOLD PLC,Basic Materials,Gold,United Kingdom,92639984,562
SBN.TO,"S SPLIT CORP., CL.A",Financial Services,Asset Management,Canada,4920198,
SBN.PR.A.TO,error,,,,,
SBR.TO,SILVER BEAR RESOURCES PLC,Basic Materials,Silver,United Kingdom,107692000,313
SBT.B.TO,delisted,,,,,
SBT.U.TO,delisted,,,,,
SCAD.TO,error,,,,,
SCL.TO,delisted,,,,,
SCR.TO,SCORE MEDIA AND GAMING INC,Communication Services,Electronic Gaming & Multimedia,Canada,1557112064,258
SCY.TO,SCANDIUM INTERNATIONAL MINING C,Basic Materials,Other Industrial Metals & Mining,United States,66396328,5
SEA.TO,SEABRIDGE GOLD INC.,Basic Materials,Gold,Canada,1564169088,
SEC.TO,SENVEST CAPITAL,Financial Services,Asset Management,Canada,804960896,32
SES.TO,SECURE ENERGY SERVICES INC.,Energy,Oil & Gas Equipment & Services,Canada,603059968,950
SFC.TO,SAGICOR FINANCIAL COMPANY LTD,Financial Services,Insurance—Diversified,Barbados,842765312,4530
SFC.WT.TO,error,,,,,
SFD.TO,NXT ENERGY SOLUTIONS INC,Energy,Oil & Gas Equipment & Services,Canada,32203450,10
SFIX.TO,error,,,,,
SGR.U.TO,delisted,,,,,
SGR.UN.TO,delisted,,,,,
SGY.TO,SURGE ENERGY INC,Energy,Oil & Gas E&P,Canada,210666704,71
SGY.DB.TO,error,,,,,
SGY.DB.A.TO,error,,,,,
SHLE.TO,SOURCE ENERGY SERVICES LTD,Energy,Oil & Gas Equipment & Services,Canada,29121966,354
SHOP.TO,SHOPIFY INC,Technology,Software—Application,Canada,163709812736,7000
SIA.TO,SIENNA SENIOR LIVING INC,Healthcare,Medical Care Facilities,Canada,972066944,
SID.TO,error,,,,,
SIH.UN.TO,delisted,,,,,
SII.TO,SPROTT INC.,Financial Services,Asset Management,Canada,1207521920,157
SIL.TO,SILVERCREST METALS INC,Basic Materials,Other Precious Metals & Mining,Canada,1476782336,
SINT.TO,error,,,,,
SIS.TO,SAVARIA CORP.,Industrials,Specialty Industrial Machinery,Canada,1154549120,1375
SJ.TO,STELLA JONES INC,Basic Materials,Lumber & Wood Production,Canada,3299382528,
SJR.B.TO,delisted,,,,,
SJR.PR.A.TO,error,,,,,
SJR.PR.B.TO,error,,,,,
SKE.TO,SKEENA RESOURCES LIMITED,Basic Materials,Other Industrial Metals & Mining,Canada,662808448,
SLF.TO,SUN LIFE FINANCIAL INC.,Financial Services,Insurance—Diversified,Canada,37479129088,23816
SLF.PR.A.TO,error,,,,,
SLF.PR.B.TO,error,,,,,
SLF.PR.C.TO,error,,,,,
SLF.PR.D.TO,error,,,,,
SLF.PR.E.TO,error,,,,,
SLF.PR.G.TO,error,,,,,
SLF.PR.H.TO,error,,,,,
SLF.PR.I.TO,error,,,,,
SLF.PR.J.TO,error,,,,,
SLF.PR.K.TO,error,,,,,
SLR.TO,SOLITARIO ZINC CORP,Basic Materials,Other Industrial Metals & Mining,United States,60003004,3
SMC.TO,SULLIDEN MINING CAPITAL INC,Basic Materials,Other Industrial Metals & Mining,Canada,6358149,
SMT.TO,SIERRA METALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,657756480,1317
SMU.UN.TO,delisted,,,,,
SNC.TO,SNC-LAVALIN SV,Industrials,Engineering & Construction,Canada,4761024512,37584
SOLG.TO,SOLGOLD PLC,Basic Materials,Other Industrial Metals & Mining,Australia,772741184,463
SOP.TO,SOPERIOR FERTILIZER CORP,Basic Materials,Other Industrial Metals & Mining,Canada,15051540,
SOT.DB.TO,error,,,,,
SOT.UN.TO,delisted,,,,,
SOY.TO,"SUNOPTA, INC.",Consumer Defensive,Packaged Foods,Canada,1925724416,1451
SPB.TO,SUPERIOR PLUS CORP.,Utilities,Utilities—Regulated Gas,Canada,2513280000,
SPG.TO,SPARK POWER GROUP INC,Utilities,Utilities—Renewable,Canada,85302864,
SPG.WT.TO,delisted,,,,,
SPPP.TO,error,,,,,
SPPP.U.TO,delisted,,,,,
SRHI.TO,SRHI INC,Basic Materials,Copper,Canada,16369284,180
SRHI.WT.TO,error,,,,,
SRU.UN.TO,delisted,,,,,
SRV.UN.TO,delisted,,,,,
SRX.TO,STORM RESOURCES LTD,Energy,Oil & Gas E&P,Canada,328560320,
SSF.UN.TO,delisted,,,,,
SSL.TO,SANDSTORM GOLD LTD,Basic Materials,Gold,Canada,1679175808,
SSL.WT.TO,error,,,,,
SSRM.TO,SSR MINING INC,Basic Materials,Gold,Canada,4020709376,
STEP.TO,STEP ENERGY SERVICES LTD,Energy,Oil & Gas Equipment & Services,Canada,94122184,858
STGO.TO,STEPPE GOLD LTD,Basic Materials,Gold,Mongolia,160388800,68
STLC.TO,STELCO HOLDINGS INC,Basic Materials,Steel,Canada,2396138240,2201
STN.TO,STANTEC INC,Industrials,Engineering & Construction,Canada,5979778560,22000
STPL.TO,error,,,,,
SU.TO,SUNCOR ENERGY INC.,Energy,Oil & Gas Integrated,Canada,40774692864,12591
SUSA.TO,error,,,,,
SVB.TO,SILVER BULL RESOURCES INC,Basic Materials,Other Industrial Metals & Mining,Canada,32718392,4
SVM.TO,SILVERCORP METALS INC.,Basic Materials,Silver,Canada,1095987456,
SVR.TO,error,,,,,
SVR.C.TO,delisted,,,,,
SW.TO,SIERRA WIRELESS,Technology,Communication Equipment,Canada,709779648,1051
SWP.TO,SWISS WATER DECAFFEINATED COFFE,Consumer Defensive,Packaged Foods,Canada,28325792,79
SXI.TO,SYNEX INTL J,Utilities,Utilities—Regulated Electric,Canada,11247553,5
SXP.TO,SUPREMEX INC.,Consumer Cyclical,Packaging & Containers,Canada,60379820,850
SYLD.TO,error,,,,,
SZLS.TO,STAGEZERO LIFE SCIENCES LTD,Healthcare,Diagnostics & Research,Canada,77199920,
SZLS.WT.TO,delisted,,,,,
T.TO,TELUS CORPORATION,Communication Services,Telecom Services,Canada,32853008384,78100
TA.TO,TRANSALTA CORPORATION,Utilities,Utilities—Independent Power Producers,Canada,3176523008,1476
TA.PR.D.TO,error,,,,,
TA.PR.E.TO,error,,,,,
TA.PR.F.TO,error,,,,,
TA.PR.H.TO,error,,,,,
TA.PR.J.TO,error,,,,,
TBL.TO,TAIGA BUILDING PRODUCTS LTD.,Consumer Cyclical,Home Improvement Retail,Canada,289807136,563
TBP.TO,TETRA BIO PHARMA INC,Healthcare,Biotechnology,Canada,68108920,
TBP.WT.TO,delisted,,,,,
TBP.WT.A.TO,error,,,,,
TBP.WT.B.TO,error,,,,,
TC.TO,TUCOWS INC.,Technology,Software—Infrastructure,Canada,1090458496,800
TCL.A.TO,delisted,,,,,
TCL.B.TO,delisted,,,,,
TCLB.TO,error,,,,,
TCLV.TO,error,,,,,
TCN.TO,TRICON RESIDENTIAL INC,Real Estate,Real Estate Services,Canada,2439812864,639
TCN.DB.U.TO,error,,,,,
TCS.TO,TECSYS INC J,Technology,Software—Application,Canada,635307136,514
TCSB.TO,error,,,,,
TCT.UN.TO,delisted,,,,,
TCW.TO,TRICAN WELL,Energy,Oil & Gas Equipment & Services,Canada,528245376,804
TD.TO,TORONTO-DOMINION BANK,Financial Services,Banks—Diversified,Canada,150714793984,90000
TD.PF.A.TO,error,,,,,
TD.PF.B.TO,error,,,,,
TD.PF.C.TO,error,,,,,
TD.PF.D.TO,error,,,,,
TD.PF.E.TO,error,,,,,
TD.PF.F.TO,error,,,,,
TD.PF.G.TO,error,,,,,
TD.PF.H.TO,error,,,,,
TD.PF.I.TO,error,,,,,
TD.PF.J.TO,error,,,,,
TD.PF.K.TO,error,,,,,
TD.PF.L.TO,error,,,,,
TD.PF.M.TO,error,,,,,
TDB.TO,error,,,,,
TEC.TO,error,,,,,
TECK.A.TO,delisted,,,,,
TECK.B.TO,delisted,,,,,
TEI.TO,delisted,,,,,
TEV.TO,TERVITA CORPORATION,Energy,Oil & Gas Equipment & Services,Canada,557457088,1213
TF.TO,TIMBERCREEK FINANCIAL CORP,Financial Services,Mortgage Finance,Canada,714235712,
TF.DB.A.TO,error,,,,,
TF.DB.B.TO,error,,,,,
TF.DB.C.TO,error,,,,,
TFII.TO,TFI INTERNATIONAL INC,Industrials,Trucking,Canada,8526711808,16753
TGED.TO,error,,,,,
TGFI.TO,error,,,,,
TGGR.TO,error,,,,,
TGL.TO,TRANSGLOBE ENERGY CORP,Energy,Oil & Gas E&P,Canada,148711296,56
TGO.TO,TERAGO INC.,Communication Services,Telecom Services,Canada,93867200,
TGOD.TO,THE GREEN ORGANIC DUTCHMAN HOLD,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,155523696,
TGOD.WA.TO,delisted,,,,,
TGOD.WR.TO,delisted,,,,,
TGOD.WS.TO,delisted,,,,,
TGOD.WT.TO,delisted,,,,,
TGRE.TO,error,,,,,
TGZ.TO,TERANGA GOLD CORPORATION,Basic Materials,Gold,Canada,2066360064,
TH.TO,THERATECHNOLOGIES,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,426039488,54
TH.DB.U.TO,error,,,,,
The.TO,error,,,,,
THU.TO,error,,,,,
TI.TO,TITAN MINING CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,86166360,117
TIH.TO,TOROMONT IND,Industrials,Industrial Distribution,Canada,7785612288,6000
TILV.TO,error,,,,,
TINF.TO,error,,,,,
TKO.TO,TASEKO MINES LTD.,Basic Materials,Other Industrial Metals & Mining,Canada,611347008,
TLF.TO,error,,,,,
TLF.U.TO,delisted,,,,,
TLG.TO,TROILUS GOLD CORP,Basic Materials,Other Industrial Metals & Mining,Canada,141463632,21
TLO.TO,TALON METALS CORP.,Basic Materials,Other Industrial Metals & Mining,British Virgin Islands,497519840,9
TLV.TO,error,,,,,
TMD.TO,TITAN MEDICAL INC,Healthcare,Medical Devices,Canada,245336000,
TMD.WT.F.TO,error,,,,,
TMD.WT.G.TO,error,,,,,
TMD.WT.H.TO,error,,,,,
TMD.WT.I.TO,error,,,,,
TML.TO,TREASURY METALS INC.,Basic Materials,Gold,Canada,102404120,
TMQ.TO,TRILOGY METALS INC,Basic Materials,Other Industrial Metals & Mining,Canada,395069632,8
TMR.TO,TMAC RESOURCES INC,,,Canada,286611616,286
TNP.TO,TRANSATLANTIC PETROLEUM LTD.,Basic Materials,Independent Oil & Gas,United States,12977052,147
TNT.UN.TO,delisted,,,,,
TNX.TO,TANZANIAN GOLD CORPORATION,Basic Materials,Gold,Canada,190459040,
TOCA.TO,error,,,,,
TOCC.TO,error,,,,,
TOCM.TO,error,,,,,
TOG.TO,error,,,,,
TOT.TO,TOTAL ENERGY SERVICES INC.,Energy,Oil & Gas Equipment & Services,Canada,175815904,
TOU.TO,TOURMALINE OIL CORP,Energy,Oil & Gas E&P,Canada,7040619008,296
TOY.TO,SPIN MASTER CORP,Consumer Cyclical,Leisure,Canada,3626099968,
TPAY.TO,error,,,,,
TPE.TO,error,,,,,
TPRF.TO,error,,,,,
TPU.TO,error,,,,,
TPX.A.TO,delisted,,,,,
TPX.B.TO,delisted,,,,,
TPZ.TO,TOPAZ ENERGY CORP,Energy,Oil & Gas Midstream,Canada,1624818048,4
TQCD.TO,error,,,,,
TQGD.TO,error,,,,,
TQGM.TO,error,,,,,
TQSM.TO,error,,,,,
TRI.TO,THOMSON REUTERS CORPORATION,Industrials,Consulting Services,Canada,55057567744,24000
TRI.PR.B.TO,error,,,,,
TRIL.TO,TRILLIUM THERAPEUTICS INC,Healthcare,Biotechnology,Canada,1339428992,33
TRL.TO,TRILOGY INTERNATIONAL PARTNERS ,Communication Services,Telecom Services,United States,100515224,1635
TRL.WT.TO,error,,,,,
TRP.TO,TC ENERGY CORP.,Energy,Oil & Gas Midstream,Canada,58742112256,7283
TRP.PR.A.TO,error,,,,,
TRP.PR.B.TO,error,,,,,
TRP.PR.C.TO,error,,,,,
TRP.PR.D.TO,error,,,,,
TRP.PR.E.TO,error,,,,,
TRP.PR.F.TO,error,,,,,
TRP.PR.G.TO,error,,,,,
TRP.PR.H.TO,error,,,,,
TRP.PR.I.TO,error,,,,,
TRP.PR.J.TO,error,,,,,
TRP.PR.K.TO,error,,,,,
TRQ.TO,TURQUOISE HILL RESOURCES LTD,Basic Materials,Copper,Canada,4121210880,3093
TRZ.TO,TRANSAT AT INC,Consumer Cyclical,Travel Services,Canada,211006288,5100
TSK.TO,TALISKER RESOURCES LTD,Basic Materials,Other Industrial Metals & Mining,Canada,72944624,
TSL.TO,TREE ISLAND STEEL LTD,Basic Materials,Steel,Canada,106235248,
TSU.TO,TRISURA GROUP LTD,Financial Services,Insurance—Specialty,Canada,1219945344,
TTP.TO,error,,,,,
TUED.TO,error,,,,,
TUHY.TO,error,,,,,
TULB.TO,error,,,,,
TULV.TO,error,,,,,
TUSB.TO,error,,,,,
TUSB.U.TO,delisted,,,,,
TUT.UN.TO,delisted,,,,,
TV.TO,TREVALI MINING CORPORATION,Basic Materials,Other Industrial Metals & Mining,Canada,187927664,
TVA.B.TO,delisted,,,,,
TVE.TO,TAMARACK VALLEY ENERGY LTD,Energy,Oil & Gas E&P,Canada,693018816,
TVK.TO,TERRAVEST INDUSTRIES INC,Energy,Oil & Gas Equipment & Services,Canada,314280160,
TWC.TO,TWC ENTERPRISES LIMITED,Consumer Cyclical,Leisure,Canada,550382784,
TWM.TO,TIDEWATER MIDSTREAM AND INFRAS ,Energy,Oil & Gas Midstream,Canada,369616800,419
TWM.DB.TO,error,,,,,
TXF.TO,error,,,,,
TXF.B.TO,delisted,,,,,
TXG.TO,TOREX GOLD RESOURCES INC,Basic Materials,Gold,Canada,1395867648,
TXP.TO,TOUCHSTONE EXPLORATION INC,Energy,Oil & Gas E&P,Canada,490444992,91
TXT.PR.A.TO,error,,,,,
TXT.UN.TO,delisted,,,,,
TZS.TO,TREZ CAPITAL SENIOR MORTGAGE IN,Financial Services,Asset Management,Canada,14928863,
U.TO,URANIUM PARTICIPATION CORP.,Energy,Uranium,Canada,719230208,
UDA.TO,error,,,,,
UEX.TO,UEX CORP,Basic Materials,Other Industrial Metals & Mining,Canada,135655808,8
UFS.TO,DOMTAR CORPORATION,Basic Materials,Paper & Paper Products,United States,2322318336,6600
ULV.C.TO,delisted,,,,,
ULV.F.TO,delisted,,,,,
ULV.U.TO,delisted,,,,,
UMI.TO,error,,,,,
UMI.B.TO,delisted,,,,,
UNC.TO,UNITED CORP LTD,Financial Services,Asset Management,Canada,1285465600,
UNC.PR.A.TO,error,,,,,
UNC.PR.B.TO,error,,,,,
UNC.PR.C.TO,error,,,,,
UNI.TO,UNISYNC CORP,Consumer Cyclical,Apparel Manufacturing,Canada,47911116,316
UNS.TO,UNI SELECT INC,Consumer Cyclical,Auto Parts,Canada,381485696,4800
URB.TO,URBANA CORPORATION,Financial Services,Asset Management,Canada,132324632,
URB.A.TO,delisted,,,,,
URE.TO,UR-ENERGY INC.,Energy,Uranium,United States,292750048,18
USA.TO,AMERICAS GOLD AND SILVER CORPOR,Basic Materials,Other Industrial Metals & Mining,Canada,349897856,
USB.TO,error,,,,,
USB.U.TO,delisted,,,,,
USF.UN.TO,delisted,,,,,
UTE.UN.TO,delisted,,,,,
UXM.TO,error,,,,,
UXM.B.TO,delisted,,,,,
VA.TO,error,,,,,
VAB.TO,error,,,,,
VB.TO,VERSABANK,Financial Services,Banks—Regional,Canada,322134912,
VB.PR.A.TO,error,,,,,
VB.PR.B.TO,error,,,,,
VBAL.TO,error,,,,,
VBG.TO,error,,,,,
VBU.TO,error,,,,,
VCB.TO,error,,,,,
VCE.TO,error,,,,,
VCIP.TO,error,,,,,
VCM.TO,VECIMA NETWORKS INC.,Technology,Communication Equipment,Canada,331423616,466
VCN.TO,error,,,,,
VCNS.TO,error,,,,,
VDU.TO,error,,,,,
VDY.TO,error,,,,,
VE.TO,error,,,,,
VEE.TO,error,,,,,
VEF.TO,error,,,,,
VEQT.TO,error,,,,,
VET.TO,VERMILION ENERGY INC,Energy,Oil & Gas E&P,Canada,1511139072,747
VFF.TO,VILLAGE FARMS INTERNATIONAL INC,Consumer Defensive,Farm Products,Canada,1310949376,900
VFV.TO,error,,,,,
VGAB.TO,error,,,,,
VGCX.TO,VICTORIA GOLD CORP,Basic Materials,Gold,Canada,783295360,399
VGG.TO,error,,,,,
VGH.TO,error,,,,,
VGRO.TO,error,,,,,
VGV.TO,error,,,,,
VGZ.TO,VISTA GOLD CORP,Basic Materials,Gold,United States,138672448,
VI.TO,error,,,,,
VIDY.TO,error,,,,,
VII.TO,SEVEN GENERATIONS ENERGY LTD,Energy,Oil & Gas E&P,Canada,2793892096,224
VIU.TO,error,,,,,
VIVO.TO,VIVO CANNABIS INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,62395952,259
VLB.TO,error,,,,,
VLE.TO,VALEURA ENERGY INC,Energy,Oil & Gas E&P,Canada,49353448,82
VLN.TO,"VELAN INC., SV",Industrials,Specialty Industrial Machinery,Canada,222763392,1695
VLNS.TO,THE VALENS COMPANYINC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,380254688,203
VLNS.WT.TO,error,,,,,
VMD.TO,VIEMED HEALTHCARE INC,Healthcare,Medical Devices,United States,481067840,511
VMO.TO,error,,,,,
VNP.TO,5N PLUS INC.,Basic Materials,Specialty Chemicals,Canada,369879520,578
VRE.TO,error,,,,,
VRIF.TO,error,,,,,
VSB.TO,error,,,,,
VSC.TO,error,,,,,
VSP.TO,error,,,,,
VUN.TO,error,,,,,
VUS.TO,error,,,,,
VVL.TO,error,,,,,
VVO.TO,error,,,,,
VXC.TO,error,,,,,
VXM.TO,error,,,,,
VXM.B.TO,delisted,,,,,
W.PR.K.TO,error,,,,,
W.PR.M.TO,error,,,,,
WBR.TO,WATERLOO BREWING LTD,Consumer Defensive,Beverages—Brewers,Canada,220558752,
WCM.A.TO,delisted,,,,,
WCM.B.TO,delisted,,,,,
WCN.TO,WASTE CONNECTIONS INC,Industrials,Waste Management,Canada,35198812160,18933
WCP.TO,WHITECAP RESOURCES INC,Energy,Oil & Gas E&P,Canada,3297283840,278
WDO.TO,WESDOME GOLD MINES LTD.,Basic Materials,Gold,Canada,1182112000,
WEED.TO,CANOPY GROWTH CORPORATION,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,15367910400,4434
WEF.TO,WESTERN FOREST PRODUCTS INC.,Basic Materials,Lumber & Wood Production,Canada,690426880,2153
WELL.TO,WELL HEALTH TECHNOLOGIES CORP,Healthcare,Medical Care Facilities,Canada,1209452672,
WFC.TO,WALL FINANCIAL,Real Estate,Real Estate—Development,Canada,713021376,471
WFS.TO,WORLD FINANCIAL SPLIT CORP,Financial,Asset Management,Canada,2850576,
WFS.PR.A.TO,error,,,,,
WFT.TO,error,,,,,
WILD.TO,WILDBRAIN LTD,Communication Services,Entertainment,Canada,479107680,700
WILD.DB.TO,error,,,,,
WIR.U.TO,delisted,,,,,
WIR.UN.TO,delisted,,,,,
WJX.TO,WAJAX CORPORATION,Industrials,Industrial Distribution,Canada,419901376,2615
WJX.DB.TO,error,,,,,
WLLW.TO,WILLOW BIOSCIENCES INC,Healthcare,Drug Manufacturers—Specialty & Generic,Canada,173807872,
WLLW.WT.TO,delisted,,,,,
WM.TO,WALLBRIDGE MINING COMPANY LTD,Basic Materials,Other Industrial Metals & Mining,Canada,457408288,
WN.TO,WESTON GEORGE,Consumer Defensive,Grocery Stores,Canada,16581339136,226299
WN.PR.A.TO,error,,,,,
WN.PR.C.TO,error,,,,,
WN.PR.D.TO,error,,,,,
WN.PR.E.TO,error,,,,,
WOMN.TO,error,,,,,
WPK.TO,WINPAK LTD,Consumer Cyclical,Packaging & Containers,Canada,2900300032,2507
