,name,sector,industry,country,mktCap,fullTimeEmployees
3547.T,KUSHIKATSU TANAKA HOLDINGS CO,Consumer Cyclical,Restaurants,Japan,17317451776,393
3548.T,BAROQUE JAPAN LTD,Consumer Cyclical,Apparel Retail,Japan,28873791488,1511
3549.T,KUSURI NO AOKI HOLDINGS CO LTD,Healthcare,Pharmaceutical Retailers,Japan,266764107776,3004
3550.T,STUDIO ATAO CO LTD,Consumer Cyclical,Footwear & Accessories,Japan,6540362240,66
3551.T,DYNIC CORP,Industrials,Specialty Business Services,Japan,7245757440,1338
3553.T,KYOWA LEATHER CLOTH CO,Basic Materials,Chemicals,Japan,19353577472,1392
3556.T,RENET JAPAN GROUP INC,Consumer Cyclical,Internet Retail,Japan,9484605440,509
3557.T,UNITED & COLLECTIVE CO LTD,Consumer Cyclical,Restaurants,Japan,3824122368,197
3558.T,LOCONDO INC,Consumer Cyclical,Internet Retail,Japan,25463138304,80
3559.T,P-BAN COM CORP,Technology,Electronic Components,Japan,3883079168,24
3560.T,HOBONICHI CO LTD,Consumer Cyclical,Specialty Retail,Japan,9371345920,105
3561.T,CHIKARANOMOTO HOLDINGS CO LTD,Consumer Cyclical,Restaurants,Japan,16109197312,554
3562.T,NO 1 CO LTD,Industrials,Business Equipment & Supplies,Japan,9809457152,486
3563.T,SUSHIRO GLOBAL HLDGS LTD,Consumer Cyclical,Restaurants,Japan,553558474752,2863
3565.T,ASCENTECH K K,Technology,Information Technology Services,Japan,21827115008,
3566.T,UNIFORM NEXT CO LTD,Consumer Cyclical,Apparel Retail,Japan,4653364224,
3569.T,SEIREN CO LTD,Consumer Cyclical,Textile Manufacturing,Japan,106521092096,5786
3571.T,SOTOH CO LTD,Consumer Cyclical,Textile Manufacturing,Japan,10563244032,677
3577.T,TOKAI SENKO KK,Consumer Cyclical,Textile Manufacturing,Japan,3657529600,912
3578.T,SOKO SEIREN CO,Consumer Cyclical,Textile Manufacturing,Japan,1203009408,116
3580.T,KOMATSU MATERE CO LTD,Consumer Cyclical,Textile Manufacturing,Japan,44015054848,1274
3583.T,AUBEX CORP,Consumer Cyclical,Department Stores,Japan,1840657536,423
3591.T,WACOAL HOLDINGS CORP,Consumer Cyclical,Apparel Manufacturing,Japan,154208436224,20984
3593.T,HOGY MEDICAL CO,Healthcare,Medical Instruments & Supplies,Japan,105173606400,1538
3597.T,JICHODO CO LTD,Consumer Cyclical,Apparel Manufacturing,Japan,19661991936,241
3598.T,YAMAKI CO LTD,Consumer Cyclical,Apparel Manufacturing,Japan,2507771392,1172
3600.T,FUJIX LTD,Consumer Cyclical,Textile Manufacturing,Japan,2391345152,437
3604.T,KAWAMOTO CORP,Healthcare,Medical Instruments & Supplies,Japan,9099029504,376
3607.T,KURAUDIA HOLDINGS CO LTD,Consumer Cyclical,Apparel Retail,Japan,2575775232,969
3608.T,TSI HOLDINGS CO LTD,Consumer Cyclical,Apparel Manufacturing,Japan,29034192896,5501
3611.T,MATSUOKA CORPORATION,Consumer Cyclical,Apparel Manufacturing,Japan,18920198144,13898
3612.T,WORLD CO LTD,Consumer Cyclical,Department Stores,Japan,51387150336,9683
3622.T,NETYEAR GROUP CORPORATION,Communication Services,Advertising Agencies,Japan,5501127680,306
3623.T,BILLING SYSTEM CORPORATION,Technology,Software—Infrastructure,Japan,7062746624,
3624.T,AXEL MARK INC,Communication Services,Internet Content & Information,Japan,2420272896,48
3625.T,TECHFIRM HOLDINGS INC,Technology,Information Technology Services,Japan,5372991488,311
3626.T,TIS INC.,Technology,Information Technology Services,Japan,650310582272,19744
3627.T,JNS HOLDINGS INC,Technology,Software—Infrastructure,Japan,7116225024,442
3628.T,DATA HORIZON CO.LTD,Healthcare,Health Information Services,Japan,14443729920,235
3630.T,DENSAN SYSTEM CO LTD,Technology,Information Technology Services,Japan,34752299008,
3632.T,GREE INC,Communication Services,Electronic Gaming & Multimedia,Japan,123895201792,1649
3633.T,GMO PEPABO INC,Technology,Software—Infrastructure,Japan,42060959744,
3634.T,SOCKETS INC,Technology,Information Technology Services,Japan,2342443008,73
3635.T,KOEI TECMO HOLDINGS CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,859925381120,1835
3636.T,MITSUBISHI RESEARCH INSTITUTE I,Technology,Information Technology Services,Japan,69490548736,4133
3639.T,VOLTAGE INCORPORATION,Communication Services,Electronic Gaming & Multimedia,Japan,3750500608,231
3640.T,DENSAN CO LTD,Technology,Semiconductors,Japan,13530034176,742
3641.T,PAPYLESS CO LTD,Communication Services,Publishing,Japan,22313408512,116
3645.T,MEDICAL NET INC,Communication Services,Internet Content & Information,Japan,4177649408,110
3646.T,EKITAN & CO LTD,Communication Services,Internet Content & Information,Japan,3067979520,75
3647.T,G THREE HOLDINGS CORPORATION,Technology,Information Technology Services,Japan,4315136000,17
3648.T,AGS CORP,Technology,Software—Application,Japan,15467033600,1024
3649.T,FINDEX INC,Healthcare,Health Information Services,Japan,28111654912,
3652.T,DIGITAL MEDIA PROFESSIONALS INC,Technology,Electronic Components,Japan,8240728064,
3653.T,MORPHO INC,Technology,Software—Application,Japan,7882122240,135
3655.T,BRAINPAD INC.,Technology,Information Technology Services,Japan,42220576768,372
3656.T,KLAB INC,Communication Services,Electronic Gaming & Multimedia,Japan,31289767936,
3657.T,POLETOWIN PITCREW HLDG,Technology,Information Technology Services,Japan,53794000896,
3658.T,EBOOK INITIATIVE JAPAN CO LTD,Consumer Cyclical,Internet Retail,Japan,15276984320,155
3659.T,NEXON CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,3211233329152,
3660.T,ISTYLE INC,Consumer Cyclical,Internet Retail,Japan,36512632832,1161
3661.T,M UP HOLDINGS INC,Communication Services,Internet Content & Information,Japan,26916431872,211
3662.T,ATEAM INC,Communication Services,Internet Content & Information,Japan,35446317056,1106
3663.T,ARTSPARK HOLDINGS INC,Technology,Software—Application,Japan,15729722368,
3664.T,MOBCAST HLDGS INC,Communication Services,Electronic Gaming & Multimedia,Japan,4104781312,
3665.T,ENIGMO INC,Technology,Software—Infrastructure,Japan,60214333440,77
3666.T,TECNOS JAPAN INCORPORATED,Technology,Information Technology Services,Japan,13902458880,429
3667.T,ENISH INC,Communication Services,Electronic Gaming & Multimedia,Japan,7386632192,
3668.T,COLOPL INC,Communication Services,Electronic Gaming & Multimedia,Japan,111605538816,1565
3670.T,KYORITSU COMPUTER & COMMUNICATI,Technology,Information Technology Services,Japan,2057436672,202
3671.T,SOFTMAX CO LTD,Healthcare,Health Information Services,Japan,7300068864,
3672.T,ALTPLUSINC,Communication Services,Electronic Gaming & Multimedia,Japan,8684446720,218
3673.T,BROADLEAF CO LTD,Technology,Software—Application,Japan,49483968512,
3674.T,AUCFAN CO LIMITED,Communication Services,Internet Content & Information,Japan,18054051840,146
3675.T,CROSS MARKETING GROUP INC,Communication Services,Internet Content & Information,Japan,9745955840,
3676.T,DIGITAL HEARTS HOLDINGS CO LTD,Technology,Information Technology Services,Japan,33651546112,1330
3677.T,SYSTEM INFORMATION CO LTD,Technology,Software—Infrastructure,Japan,24166647808,789
3678.T,MEDIA DO CO LTD,Communication Services,Publishing,Japan,100509990912,350
3679.T,ZIGEXN CO LTD,Communication Services,Internet Content & Information,Japan,46709137408,465
3680.T,HOTTO LINK INC,Technology,Software—Infrastructure,Japan,10694729728,
3681.T,V-CUBE INC,Technology,Communication Equipment,Japan,63019671552,
3682.T,ENCOURAGE TECHNOLOGIES CO LTD,Technology,Information Technology Services,Japan,4469108224,138
3683.T,CYBERLINKS CO LTD,Technology,Software—Application,Japan,17127018496,476
3686.T,DLE INC,Communication Services,Electronic Gaming & Multimedia,Japan,13929728000,75
3687.T,FIXSTARS CORPORATION,Technology,Software—Application,Japan,34385608704,253
3688.T,CARTA HOLDINGS INC,Communication Services,Internet Content & Information,Japan,39010553856,
3689.T,IGNIS LTD,Technology,Software—Application,Japan,46883667968,115
3690.T,YRGLM INC,Communication Services,Advertising Agencies,Japan,8408457216,167
3691.T,REALWORLD INC,Communication Services,Internet Content & Information,Japan,2271017472,30
3692.T,FFRI SECURITY INC,Technology,Software—Application,Japan,17297090560,91
3693.T,E-COMETRUE INC,Technology,Software—Application,Japan,260136000,
3694.T,OPTIM CORPORATION,Technology,Software—Infrastructure,Japan,159012012032,243
3695.T,GMO RESEARCH INC,Technology,Software—Infrastructure,Japan,3008586240,
3696.T,CERES INC.,Industrials,Conglomerates,Japan,50144497664,
3697.T,SHIFT INC,Technology,Software—Application,Japan,229545590784,3538
3698.T,CRI MIDDLEWARE CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,9891380224,188
3708.T,TOKUSHU TOKAI PAPER CO LTD,Basic Materials,Paper & Paper Products,Japan,68118781952,1576
3710.T,JORUDAN CO LTD,Technology,Software—Application,Japan,4847038976,180
3712.T,INFORMATION PLANNING CO,Technology,Software—Application,Japan,10367198208,136
3719.T,GEXEED CO LTD,Industrials,Consulting Services,Japan,5820733440,107
3723.T,NIHON FALCOM CORP,Communication Services,Electronic Gaming & Multimedia,Japan,16406560768,60
3726.T,4CS HOLDINGS CO LTD,Consumer Cyclical,Internet Retail,Japan,3435524608,95
3727.T,APLIX CORPORATION,Technology,Software—Application,Japan,5618784768,
3733.T,SOFTWARE SERVICE INC,Healthcare,Health Information Services,Japan,59800510464,1472
3738.T,T-GAIA CORPORATION,Communication Services,Telecom Services,Japan,113582227456,4708
3741.T,SYSTEMS ENGINEERING CONSULTANTS,Technology,Software—Infrastructure,Japan,14600757248,299
3744.T,SIOS CORPORATION,Technology,Software—Application,Japan,6397448704,
3747.T,INTERTRADE CO LTD,Financial Services,Capital Markets,Japan,3722140672,89
3750.T,FRACTALE CORPORATION,Real Estate,Real Estate Services,Japan,12665787392,53
3751.T,JAPAN ASIA GROUP LTD,Industrials,Conglomerates,Japan,27733864448,4714
3753.T,FLIGHT HOLDINGS INC,Technology,Information Technology Services,Japan,5985331712,104
3758.T,AERIA INC,Communication Services,Electronic Gaming & Multimedia,Japan,11823463424,
3760.T,CAVE INTERACTIVE CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,5811407872,92
3762.T,TECHMATRIX CORP,Technology,Information Technology Services,Japan,77974003712,1038
3763.T,PRO-SHIP INC,Technology,Software—Application,Japan,21593444352,165
3765.T,GUNGHO ONLINE ENTERTAINMENT,Communication Services,Electronic Gaming & Multimedia,Japan,152780554240,
3766.T,SYSTEMS DESIGN CO LTD,Technology,Information Technology Services,Japan,2110988416,486
3768.T,RISKMONSTER.COM,Industrials,Consulting Services,Japan,9581756416,142
3769.T,GMO PAYMENT GATEWAY INC,Technology,Software—Infrastructure,Japan,1102775189504,625
3770.T,ZAPPALLAS INC,Communication Services,Internet Content & Information,Japan,5537362432,121
3771.T,SYSTEM RESEARCH CO LTD,Technology,Software—Application,Japan,17744183296,1000
3772.T,WEALTH MANAGEMENT INC,Financial Services,Asset Management,Japan,12677805056,116
3773.T,ADVANCED MEDIA INC (JAPAN),Technology,Communication Equipment,Japan,15051064320,259
3774.T,INTERNET INITIATIVE JAPAN INC,Communication Services,Telecom Services,Japan,236779323392,3804
3776.T,BROADBAND TOWER INC,Communication Services,Telecom Services,Japan,16689779712,
3777.T,FHT HOLDINGS CORP,Technology,Software—Application,Japan,2635014912,
3778.T,SAKURA INTERNET INC,Technology,Software—Infrastructure,Japan,28709838848,694
3779.T,J ESCOM HOLDINGS,Consumer Cyclical,Internet Retail,Japan,1193887744,26
3782.T,DDS INC,Industrials,Security & Protection Services,Japan,10654476288,
3784.T,VINX CORPORATION,Technology,Software—Application,Japan,18633678848,
3787.T,TECHNO MATHEMATICAL CO.LTD,Technology,Software—Application,Japan,2105548544,65
3788.T,GMO GLOBALSIGN HOLDINGS K.K.,Technology,Software—Infrastructure,Japan,81211768832,
3791.T,IG PORT INC,Communication Services,Entertainment,Japan,9985480704,345
3793.T,DRECOM CO.LTD,Communication Services,Electronic Gaming & Multimedia,Japan,22262994944,326
3796.T,E-SEIKATSU CO,Technology,Software—Application,Japan,4078727424,152
3798.T,ULS GROUP INC,Technology,Information Technology Services,Japan,17520330752,361
3799.T,KEYWARE SOLUTIONS INC,Technology,Information Technology Services,Japan,5338019840,1096
3800.T,UNIRITA INC,Technology,Software—Application,Japan,15416840192,563
3802.T,ECOMIC CO.LTD,Industrials,Specialty Business Services,Japan,2155167488,77
3803.T,IMAGE INFORMATION INC,Technology,Information Technology Services,Japan,1121029376,58
3804.T,SYSTEM D INC,Technology,Software—Application,Japan,9924355072,228
3807.T,FISCO LTD,Financial Services,Financial Data & Stock Exchanges,Japan,9730905088,
3810.T,CYBERSTEP INC,Communication Services,Electronic Gaming & Multimedia,Japan,6804678144,561
3814.T,ALPHAX FOOD SYSTEM CO LTD,Industrials,Conglomerates,Japan,2411766528,113
3815.T,MEDIA KOBO INC,Communication Services,Internet Content & Information,Japan,3356273664,92
3816.T,DAIWA COMPUTER CO LTD,Technology,Software—Application,Japan,4090663424,178
3817.T,SRA HOLDINGS INC,Technology,Information Technology Services,Japan,34395557888,1416
3823.T,ACRODEA INC,Technology,Software—Application,Japan,5879981568,40
3825.T,REMIXPOINT INC,Utilities,Utilities—Diversified,Japan,17990481920,151
3826.T,SYSTEM INTEGRATOR CORP,Technology,Software—Application,Japan,7155265024,203
3834.T,ASAHI NET INC,Communication Services,Telecom Services,Japan,23095939072,128
3835.T,EBASE CO LTD,Technology,Software—Application,Japan,44195237888,440
3836.T,AVANT CORPORATION,Technology,Software—Application,Japan,59596476416,1030
3837.T,AD-SOL NISSIN CORPORATION,Technology,Information Technology Services,Japan,26428393472,457
3839.T,ODK SOLUTIONS COMPANY LTD,Technology,Information Technology Services,Japan,6156653056,154
3840.T,PATH CORPORATION,Industrials,Specialty Business Services,Japan,4735469056,46
3841.T,JEDAT INC.,Technology,Software—Application,Japan,2634733056,106
3842.T,NEXTGEN INC.,Communication Services,Telecom Services,Japan,3689748480,166
3843.T,FREEBIT CO.LTD,Communication Services,Internet Content & Information,Japan,20252655616,973
3844.T,COMTURE CORPORATION,Technology,Information Technology Services,Japan,87996932096,1230
3845.T,I-FREEK MOBILE INC,Communication Services,Internet Content & Information,Japan,2695929600,758
3847.T,PACIFIC SYSTEMS CORPORATION,Technology,Information Technology Services,Japan,4401929216,619
3848.T,DATA APPLICATIONS COMPANY LIMIT,Technology,Software—Application,Japan,4911027200,109
3850.T,NTT DATA INTRAMART CORPORATION,Technology,Software—Infrastructure,Japan,14490616832,216
3851.T,NIPPON ICHI SOFTWARE INC.,Communication Services,Electronic Gaming & Multimedia,Japan,6027405824,157
3852.T,CYBER COM CO LTD,Technology,Software—Application,Japan,12672896000,
3853.T,ASTERIA CORPORATION,Technology,Software—Application,Japan,14020902912,108
3854.T,I'LL INC,Technology,Software—Infrastructure,Japan,41803796480,723
3856.T,ABALANCE CORPORATION,Technology,Software—Application,Japan,25730254848,67
3857.T,LAC CO LTD,Technology,Information Technology Services,Japan,27579346944,2167
3858.T,UBIQUITOUS AI CORPORATION,Technology,Software—Infrastructure,Japan,6976153088,106
3861.T,OJI HOLDINGS CORP,Basic Materials,Paper & Paper Products,Japan,745480585216,36810
3863.T,NIPPON PAPER INDUSTRIES CO LTD,Basic Materials,Paper & Paper Products,Japan,161711194112,16252
3864.T,MITSUBISHI PAPER MILLS,Basic Materials,Paper & Paper Products,Japan,17461669888,3676
3865.T,HOKUETSU CORPORATION,Basic Materials,Paper & Paper Products,Japan,92520054784,4688
3877.T,CHUETSU PULP & PAPER,Basic Materials,Paper & Paper Products,Japan,17303803904,1422
3878.T,TOMOEGAWA PAPER CO,Basic Materials,Paper & Paper Products,Japan,8180130816,1414
3880.T,DAIO PAPER CORP,Basic Materials,Paper & Paper Products,Japan,320193101824,12656
3891.T,NIPPON KODOSHI,Technology,Electronic Components,Japan,31431077888,440
3892.T,OKAYAMA PAPER INDUSTRIES,Basic Materials,Paper & Paper Products,Japan,4659983872,188
3895.T,HAVIX CORP,Basic Materials,Paper & Paper Products,Japan,4622738432,217
3896.T,AWA PAPER MFG CO LTD,Basic Materials,Paper & Paper Products,Japan,4660071424,664
3900.T,CROWDWORKS INC,Industrials,Staffing & Employment Services,Japan,26537349120,190
3901.T,MARKLINES CO LTD,Communication Services,Internet Content & Information,Japan,32888377344,
3902.T,MEDICAL DATA VISION CO LTD,Healthcare,Health Information Services,Japan,84332216320,
3903.T,GUMI INC,Communication Services,Electronic Gaming & Multimedia,Japan,28794097664,852
3904.T,KAYAK INC,Communication Services,Electronic Gaming & Multimedia,Japan,12389141504,
3905.T,DATASECTION INC,Technology,Software—Application,Japan,6308858368,125
3906.T,ALBERT,Industrials,Consulting Services,Japan,27668824064,
3907.T,SILICON STUDIO CORP,Communication Services,Electronic Gaming & Multimedia,Japan,3545941504,253
3908.T,COLLABOS CORPORATION,Technology,Information Technology Services,Japan,3055357184,62
3909.T,SHOWCASE INC,Technology,Software—Application,Japan,8219423744,
3910.T,MKSYSTEM CORPORATION,Technology,Software—Application,Japan,3972952064,114
3911.T,AIMING INC,Communication Services,Electronic Gaming & Multimedia,Japan,16989844480,836
3912.T,MOBILE FACTORY INC,Communication Services,Electronic Gaming & Multimedia,Japan,14357275648,
3913.T,SMEDIO INC,Technology,Software—Application,Japan,2569849088,
3914.T,JIG-SAW INC,Technology,Software—Infrastructure,Japan,88890736640,
3915.T,TERRASKY CO LTD,Technology,Software—Application,Japan,43115421696,522
3916.T,DIGITAL INFORMATION TECHNOLOGIE,Technology,Information Technology Services,Japan,31777665024,1000
3917.T,IRIDGE INC,Technology,Software—Application,Japan,5863685120,78
3918.T,PCI HOLDINGS INC,Technology,Information Technology Services,Japan,11870035968,1278
3919.T,PIPEDO HD INC,Technology,Information Technology Services,Japan,14033084416,418
3920.T,INTERNETWORKING & BROADBAND CON,Technology,Information Technology Services,Japan,5610351616,92
3921.T,NEO JAPAN INC,Technology,Software—Application,Japan,24473595904,
3922.T,PR TIMES INC,Communication Services,Internet Content & Information,Japan,43136913408,47
3923.T,RAKUS CO LTD,Technology,Information Technology Services,Japan,391243202560,667
3924.T,R&D COMPUTER CO LTD,Technology,Information Technology Services,Japan,7190255104,468
3925.T,DOUBLE STANDARD INC,Technology,Information Technology Services,Japan,28517160960,51
3926.T,OPEN DOOR INC,Communication Services,Internet Content & Information,Japan,58274553856,179
3927.T,FUVA BRAIN LTD,Technology,Software—Infrastructure,Japan,5622005248,53
3928.T,MYNET INC,Communication Services,Electronic Gaming & Multimedia,Japan,7322214400,
3929.T,SOCIALWIRE CO LTD,Communication Services,Entertainment,Japan,5301723648,151
3930.T,HATENA CO LTD,Communication Services,Internet Content & Information,Japan,4468492288,161
3931.T,VALUE GOLF INC,Communication Services,Publishing,Japan,3396863232,
3932.T,AKATSUKI INC,Communication Services,Electronic Gaming & Multimedia,Japan,63050629120,439
3933.T,CHIERU CO LTD,Technology,Software—Application,Japan,11561342976,163
3934.T,BENEFIT JAPAN CO LTD,Communication Services,Telecom Services,Japan,10989837312,157
3935.T,EDIA CO LTD,Communication Services,Electronic Gaming & Multimedia,Japan,2925121024,105
3936.T,GLOBALWAY INC,Technology,Software—Application,Japan,1748418560,77
3937.T,UBICOM HOLDINGS INC,Technology,Software—Application,Japan,35265298432,1021
3938.T,delisted,,,,,
3939.T,KANAMIC NETWORK CO LTD,Healthcare,Health Information Services,Japan,36242493440,63
3940.T,NOMURA SYSTEM CORPORATION CO LT,Technology,Information Technology Services,Japan,7428445184,
3941.T,RENGO CO,Consumer Cyclical,Packaging & Containers,Japan,246844243968,18902
3944.T,FURUBAYASHI SHIKO CO,Consumer Cyclical,Packaging & Containers,Japan,2781591040,
3945.T,SUPERBAG CO LTD,Basic Materials,Paper & Paper Products,Japan,1727295360,718
3946.T,TOMOKU CO LTD,Consumer Cyclical,Packaging & Containers,Japan,32446015488,3476
3947.T,DYNAPAC CO LTD,Consumer Cyclical,Packaging & Containers,Japan,14436494336,
3948.T,HIKARI BUSINESS FORM CO,Industrials,Specialty Business Services,Japan,2717554176,
3950.T,THE PACK CORPORATION,Consumer Cyclical,Packaging & Containers,Japan,60580331520,
3951.T,ASAHI PRINTING CO LTD,Consumer Cyclical,Packaging & Containers,Japan,20772552704,1724
3953.T,OHMURA SHIGYO CO,Consumer Cyclical,Packaging & Containers,Japan,3026546688,217
3954.T,SHOWA PAXXS CORP,Consumer Cyclical,Packaging & Containers,Japan,8258474496,658
3955.T,IMURA ENVELOPE,Basic Materials,Paper & Paper Products,Japan,9880536064,
3956.T,KOKUSAI CHART CORP,Basic Materials,Paper & Paper Products,Japan,2075979264,153
3960.T,VALUEDESIGN INC,Technology,Software—Infrastructure,Japan,6272449536,76
3961.T,SILVER EGG TECHNOLOGY CO LTD,Communication Services,Internet Content & Information,Japan,4168494592,
3962.T,CHANGE INC,Technology,Information Technology Services,Japan,220508831744,220
3963.T,SYNCHRO FOOD CO LTD,Industrials,Specialty Business Services,Japan,10877997056,106
3964.T,AUCNET INC,Consumer Cyclical,Internet Retail,Japan,38200332288,
3965.T,CAPITAL ASSET PLANNING INC,Technology,Software—Application,Japan,6933944320,303
3966.T,UZABASE INC,Financial Services,Capital Markets,Japan,100876886016,
3967.T,ELTES CO LTD,Technology,Software—Application,Japan,6516485120,105
3968.T,SEGUE GROUP CO LTD,Technology,Information Technology Services,Japan,14607360000,
3969.T,ATLED LTD,Technology,Software—Application,Japan,17341884416,62
3970.T,INNOVATION INC,Technology,Information Technology Services,Japan,7411590144,89
3974.T,TBCSCAT INC,Technology,Information Technology Services,Japan,1780067584,214
3975.T,AOI TYO HLDGS INC,Communication Services,Advertising Agencies,Japan,14509465600,
3976.T,SHANON INC,Technology,Software—Application,Japan,4098976000,157
3978.T,MACROMILL INC(NEW),Communication Services,Advertising Agencies,Japan,38062268416,2470
3979.T,ULURU CO LTD,Technology,Information Technology Services,Japan,12706378752,127
3981.T,BEAGLEE INC,Communication Services,Internet Content & Information,Japan,8896961536,
3983.T,ORO CO LTD,Technology,Software—Application,Japan,62521966592,
3984.T,USER LOCAL INC,Technology,Information Technology Services,Japan,36219195392,69
3985.T,TEMONA INC,Communication Services,Internet Content & Information,Japan,8959656960,86
3986.T,BBREAK SYSTEM COMPANY LTD,Technology,Software—Application,Japan,2219124736,124
3987.T,ECOMOTT INC,Technology,Software—Infrastructure,Japan,4954506752,123
3988.T,SYS HOLDINGS CO LTD,Technology,Information Technology Services,Japan,3456038144,844
3989.T,SHARINGTECHNOLOGY INC,Communication Services,Internet Content & Information,Japan,5810184704,189
3990.T,UUUM CO LTD,Communication Services,Internet Content & Information,Japan,36186902528,523
3991.T,WANTEDLY INC,Industrials,Staffing & Employment Services,Japan,17022213120,123
3992.T,NEEDS WELL INC,Technology,Software—Infrastructure,Japan,5903059456,543
3993.T,PKSHA TECHNOLOGY INC,Technology,Software—Infrastructure,Japan,94583889920,240
3994.T,MONEY FORWARD INC,Technology,Software—Application,Japan,200736473088,865
3995.T,SKIYAKI INC,Communication Services,Internet Content & Information,Japan,5308726272,
3996.T,SIGNPOST CORPORATION,Technology,Information Technology Services,Japan,14697164800,103
3997.T,TRADE WORKS CO LTD,Technology,Information Technology Services,Japan,3372930816,
3998.T,SURALA NET CO LTD,Consumer Defensive,Education & Training Services,Japan,24741498880,
3999.T,KNOWLEDGESUITE INC,Technology,Software—Infrastructure,Japan,4328351744,168
4004.T,SHOWA DENKO KK,Basic Materials,Chemicals,Japan,460965019648,33684
4005.T,SUMITOMO CHEMICAL COMPANY,Basic Materials,Chemicals,Japan,945030037504,33586
4008.T,SUMITOMO SEIKA CHEMICALS CO,Basic Materials,Specialty Chemicals,Japan,58823307264,1359
4011.T,HEADWATERS CO LTD,Technology,Software—Application,Japan,15752196096,
4012.T,AXIS CO LTD,Technology,Information Technology Services,Japan,7800000000,
4013.T,NITTSUSYSTEM CO LTD,Technology,Software—Application,Japan,30061699072,
4014.T,KARADANOTE INC,Technology,Software—Application,Japan,9810110464,
4021.T,NISSAN CHEMICAL CORPORATION,Basic Materials,Chemicals,Japan,855687299072,2640
4022.T,RASA INDUSTRIES,Basic Materials,Specialty Chemicals,Japan,17009625088,574
4023.T,KUREHA CORPORATION,Basic Materials,Specialty Chemicals,Japan,154195361792,4271
4025.T,TAKI CHEMICAL CO,Basic Materials,Chemicals,Japan,53273157632,
4026.T,KONOSHIMA CHEMICAL CO,Industrials,Building Products & Equipment,Japan,14754780160,
4027.T,TAYCA CORP,Basic Materials,Specialty Chemicals,Japan,34972585984,793
4028.T,ISHIHARA SANGYO KAISHA,Basic Materials,Specialty Chemicals,Japan,36484300800,1704
4031.T,KATAKURA & CO-OP AGRI CORPORATI,Basic Materials,Agricultural Inputs,Japan,12186395648,840
4041.T,NIPPON SODA CO LTD,Basic Materials,Chemicals,Japan,103040983040,2744
4042.T,TOSOH CORP,Basic Materials,Chemicals,Japan,699693203456,13336
4043.T,TOKUYAMA CORP,Basic Materials,Specialty Chemicals,Japan,204877086720,5679
4044.T,CENTRAL GLASS CO,Basic Materials,Specialty Chemicals,Japan,94950137856,6440
4045.T,TOAGOSEI CO LTD,Basic Materials,Chemicals,Japan,168967864320,
4046.T,OSAKA SODA CO LTD,Basic Materials,Specialty Chemicals,Japan,63892652032,974
4047.T,KANTO DENKA KOGYO CO,Basic Materials,Specialty Chemicals,Japan,52518957056,892
4051.T,GMO FINANCIAL GATE INC,Industrials,Business Equipment & Supplies,Japan,85115158528,58
4052.T,FICHA INC,Technology,Software—Application,Japan,8075944960,21
4053.T,SUN INC,Technology,Information Technology Services,Japan,89926443008,
4054.T,NIHON JYOHO CREATE CO LTD,Technology,Software—Application,Japan,28015603712,216
4055.T,T&S INC,Technology,Information Technology Services,Japan,14736816128,
4056.T,NEURAL POCKET INC,Technology,Information Technology Services,Japan,77679869952,
4057.T,INTERFACTORY INC,Communication Services,Internet Content & Information,Japan,10786753536,
4058.T,TOYOKUMO INC,Technology,Software—Application,Japan,20612159488,
4059.T,MAGMAG INC,Communication Services,Internet Content & Information,Japan,4078494720,
4060.T,RAKUMO INC,Technology,Software—Application,Japan,11269260288,
4061.T,DENKA COMPANY LIMITED,Basic Materials,Chemicals,Japan,395602984960,6316
4062.T,IBIDEN CO LTD,Technology,Electronic Components,Japan,716845678592,13019
4063.T,SHIN-ETSU CHEMICAL CO,Basic Materials,Chemicals,Japan,7775387648000,23536
4064.T,NIPPON CARBIDE INDUSTRIES CO IN,Basic Materials,Specialty Chemicals,Japan,11808844800,3597
4078.T,SAKAI CHEMICAL INDUSTRY CO,Basic Materials,Specialty Chemicals,Japan,37184598016,2003
4080.T,TANAKA CHEMICAL CORP,Basic Materials,Chemicals,Japan,41770958848,151
4082.T,DAIICHI KIGENSO KAGAKU-KOGYO CO,Basic Materials,Specialty Chemicals,Japan,30911100928,479
4088.T,AIR WATER INC,Basic Materials,Specialty Chemicals,Japan,460302942208,18211
4091.T,NIPPON SANSO HOLDINGS CORPORATI,Basic Materials,Chemicals,Japan,926093541376,19719
4092.T,NIPPON CHEMICAL INDUSTRIAL CO,Basic Materials,Specialty Chemicals,Japan,26229104640,738
4093.T,TOHO ACETYLENE CO,Basic Materials,Chemicals,Japan,9699468288,783
4094.T,NIHON KAGAKU SANGYO CO,Basic Materials,Specialty Chemicals,Japan,25202849792,429
4095.T,NIHON PARKERIZING CO,Basic Materials,Specialty Chemicals,Japan,146584748032,4385
4097.T,KOATSU GAS KOGYO CO,Basic Materials,Chemicals,Japan,42231443456,1930
4098.T,TITAN KOGYO K.K.,Basic Materials,Specialty Chemicals,Japan,6102176768,336
4099.T,SHIKOKU CHEMICAL CORP,Basic Materials,Specialty Chemicals,Japan,67999174656,1206
4100.T,TODA KOGYO CORP,Basic Materials,Specialty Chemicals,Japan,12127855616,1188
