,name,sector,industry,country,mktCap,fullTimeEmployees
0371.HK,BJ ENT WATER,Utilities,Utilities—Regulated Water,Hong Kong,30865295360,19715
0372.HK,PT INTL DEV,Financial Services,Capital Markets,Hong Kong,605484032,41
0373.HK,ALLIED GROUP,Financial Services,Credit Services,Hong Kong,11213105152,3415
0374.HK,FOUR SEAS MER,Consumer Defensive,Food Distribution,Hong Kong,1037496576,3100
0375.HK,YGM TRADING,Consumer Cyclical,Apparel Retail,Hong Kong,368218080,415
0376.HK,YUNFENG FIN,Financial Services,Capital Markets,Hong Kong,11449250816,669
0377.HK,CHINA HUAJUN GP,Basic Materials,Specialty Chemicals,Hong Kong,439413312,3287
0378.HK,FDG KINETIC,Industrials,Electrical Equipment & Parts,Hong Kong,141819088,65
0379.HK,,,,,,
0380.HK,,,,,,
0381.HK,KIU HUNG INT'L,Consumer Cyclical,Leisure,Hong Kong,83756088,362
0382.HK,EDVANTAGE GROUP,Consumer Defensive,Education & Training Services,China,8037450240,2800
0383.HK,CHINA MED&HCARE,Healthcare,Medical Care Facilities,Hong Kong,1592811008,2297
0384.HK,CHINA GAS HOLD,Utilities,Utilities—Regulated Gas,Hong Kong,161844084736,59462
0385.HK,CHINNEY ALLI,Industrials,Engineering & Construction,Hong Kong,571103040,1840
0386.HK,SINOPEC CORP,Energy,Oil & Gas Integrated,China,583573438464,402206
0387.HK,LEEPORT(HOLD),Industrials,Specialty Industrial Machinery,Hong Kong,227799040,262
0388.HK,HKEX,Financial Services,Financial Data & Stock Exchanges,Hong Kong,587263508480,2204
0389.HK,TONTINE WINES,Consumer Defensive,Beverages—Wineries & Distilleries,China,124807240,381
0390.HK,CHINA RAILWAY,Industrials,Engineering & Construction,Hong Kong,155499790336,285405
0391.HK,MEI AH ENTER,Communication Services,Entertainment,Hong Kong,574602816,130
0392.HK,BEIJING ENT,Industrials,Conglomerates,Hong Kong,33759838208,40000
0393.HK,GLORIOUS SUN,Consumer Cyclical,Apparel Manufacturing,Hong Kong,1280972160,481
0395.HK,SMARTAC INTL,Consumer Cyclical,Internet Retail,Hong Kong,101447456,122
0396.HK,,,,,,
0397.HK,POWER FINANCIAL,Financial Services,Financial Conglomerates,Hong Kong,219900464,29
0398.HK,ORIENTAL WATCH,Consumer Cyclical,Luxury Goods,Hong Kong,1281751680,569
0399.HK,INNOVATIVE PHAR,Consumer Defensive,Household & Personal Products,Hong Kong,358726560,28
0400.HK,COGOBUY,Technology,Electronics & Computer Distribution,China,3257213952,479
0401.HK,WANJIA GROUP,Healthcare,Medical Distribution,Hong Kong,57702868,154
0402.HK,,,,,,
0403.HK,STARLITE HOLD,Consumer Cyclical,Packaging & Containers,Hong Kong,168043200,3800
0406.HK,YAU LEE HOLD,Industrials,Engineering & Construction,Hong Kong,495001024,3200
0408.HK,YIP'S CHEMICAL,Basic Materials,Specialty Chemicals,Hong Kong,2107476096,3018
0410.HK,,,,,,
0411.HK,LAM SOON (HK),Consumer Defensive,Packaged Foods,Hong Kong,3820651776,1702
0412.HK,CSFG,Financial Services,Capital Markets,Hong Kong,11924252672,512
0413.HK,,,,,,
0416.HK,BANKOFJINZHOU,Financial Services,Banks—Regional,China,27963199488,4959
0417.HK,TSE SUI LUEN,Consumer Cyclical,Luxury Goods,Hong Kong,214296528,2560
0418.HK,FOUNDER HOLD,Technology,Software—Application,Hong Kong,473901280,1263
0419.HK,,,,,,
0420.HK,FOUNTAIN SET,Consumer Cyclical,Textile Manufacturing,Hong Kong,1286281472,7600
0422.HK,VMEP HOLDINGS,Consumer Cyclical,Recreational Vehicles,Vietnam,240535184,1467
0423.HK,HKET HOLDINGS,Communication Services,Publishing,Hong Kong,444548000,1407
0425.HK,MINTH GROUP,Consumer Cyclical,Auto Parts,China,35889762304,16156
0426.HK,ONE MEDIA GROUP,Industrials,Conglomerates,Hong Kong,40490900,153
0428.HK,COCOON HOLDINGS,Financial Services,Capital Markets,Hong Kong,107918104,3
0430.HK,ORIENTAL EXPL,Financial Services,Capital Markets,Hong Kong,302783552,10
0431.HK,G CHINA FIN,Industrials,Conglomerates,Hong Kong,1648104960,125
0432.HK,PCPD,Real Estate,Real Estate Services,Hong Kong,1610209664,986
0433.HK,NORTH MINING,Basic Materials,Other Industrial Metals & Mining,Hong Kong,303815200,597
0434.HK,,,,,,
0436.HK,NU ENVIRO,Industrials,Waste Management,Hong Kong,986602432,632
0438.HK,IRICO NEWENERGY,Technology,Solar,China,4866487296,2045
0439.HK,KUANGCHI,Industrials,Aerospace & Defense,Hong Kong,1600801792,178
0440.HK,,,,,,
0442.HK,HIFOOD GROUP,Consumer Cyclical,Luxury Goods,Hong Kong,124272008,26
0444.HK,SINCEREWATCH HK,Consumer Cyclical,Luxury Goods,Hong Kong,410988640,132
0445.HK,,,,,,
0449.HK,CHIGO HOLDING,Technology,Consumer Electronics,China,362669760,4818
0450.HK,,,,,,
0451.HK,GCL NEWENERGY,Utilities,Utilities—Renewable,Hong Kong,6743584256,1185
0455.HK,TIANDA PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,430008032,564
0456.HK,NEW CITY DEV,Real Estate,Real Estate—Development,Hong Kong,441370304,73
0458.HK,TRISTATE HOLD,Consumer Cyclical,Apparel Manufacturing,Hong Kong,258026656,8790
0459.HK,MIDLAND IC&I,Real Estate,Real Estate Services,Hong Kong,274402560,614
0460.HK,SIHUAN PHARM,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,19688613888,4354
0462.HK,,,,,,
0464.HK,C OVS NUOXIN,Consumer Defensive,Household & Personal Products,Hong Kong,267387616,1222
0465.HK,,,,,,
0467.HK,UNITEDENERGY GP,Energy,Oil & Gas E&P,Hong Kong,38637187072,2141
0468.HK,GAPACK,Consumer Cyclical,Packaging & Containers,China,5306421248,1663
0469.HK,,,,,,
0471.HK,CMMB VISION,Technology,Electronics & Computer Distribution,Hong Kong,79208624,25
0472.HK,NEW SILKROAD,Consumer Defensive,Beverages—Wineries & Distilleries,Hong Kong,513214368,355
0474.HK,ACESO LIFE SCI,Industrials,Conglomerates,Hong Kong,1566607104,192
0475.HK,CENTRAL DEV H,Technology,Solar,Hong Kong,249416880,44
0476.HK,CH DYNAMICS,Consumer Cyclical,Recreational Vehicles,Hong Kong,1127482240,133
0479.HK,CIL HOLDINGS,Consumer Cyclical,Auto Parts,Hong Kong,52021496,19
0480.HK,HKR INT'L,Real Estate,Real Estate—Diversified,Hong Kong,4782665728,1655
0482.HK,,,,,,
0483.HK,BAUHAUS INT'L,Consumer Cyclical,Apparel Retail,Hong Kong,198385200,356
0484.HK,FORGAME,Communication Services,Electronic Gaming & Multimedia,China,283179232,46
0485.HK,CHINASINOSTAR,Real Estate,Real Estate—Development,Hong Kong,98086040,21
0486.HK,,,,,,
0487.HK,SUCCESSUNIVERSE,Consumer Cyclical,Travel Services,Hong Kong,665076160,103
0488.HK,LAI SUN DEV,Real Estate,Real Estate Services,Hong Kong,3874523392,4600
0489.HK,DONGFENG GROUP,Consumer Cyclical,Auto Manufacturers,China,62811516928,136549
0491.HK,EMPEROR CULTURE,Communication Services,Entertainment,Hong Kong,289200608,478
0493.HK,GOME RETAIL,Consumer Cyclical,Specialty Retail,China,34557272064,29047
0495.HK,PALADIN,Real Estate,Real Estate Services,Hong Kong,174011680,104
0496.HK,KASEN,Real Estate,Real Estate—Development,China,1493639936,3100
0497.HK,,,,,,
0498.HK,PYI CORP,Industrials,Engineering & Construction,Hong Kong,430528800,426
0499.HK,QINGDAO HLDGS,Real Estate,Real Estate Services,Hong Kong,217185488,93
0500.HK,FRONTIER SER,Industrials,Integrated Freight & Logistics,Hong Kong,1266202880,1275
0503.HK,LANSEN PHARMA,Healthcare,Drug Manufacturers—Specialty & Generic,China,746683328,645
0505.HK,XINGYE ALLOY,Basic Materials,Copper,Hong Kong,961179520,1358
0506.HK,CHINA FOODS,Consumer Defensive,Beverages—Non-Alcoholic,Hong Kong,9202853888,19076
0508.HK,DINGYI GP INV,Financial Services,Credit Services,Hong Kong,647416896,72
0509.HK,SUNSHINE,Basic Materials,Agricultural Inputs,Hong Kong,274867200,2140
0510.HK,CASH FIN SER GP,Financial Services,Capital Markets,Hong Kong,184393488,160
0511.HK,TVB,Communication Services,Broadcasting,Hong Kong,3687960064,3644
0512.HK,CHINAGRANDPHARM,Healthcare,Drug Manufacturers—Specialty & Generic,Hong Kong,22823735296,8722
0513.HK,CONTINENTAL H,Consumer Cyclical,Luxury Goods,Hong Kong,368883712,588
0515.HK,CHINASILVER TEC,Technology,Electronic Components,Hong Kong,231050400,612
0517.HK,,,,,,
0518.HK,TUNGTEX (HOLD),Consumer Cyclical,Apparel Manufacturing,Hong Kong,189448560,1400
0519.HK,APPLIED DEV,Real Estate,Real Estate Services,Hong Kong,323159168,32
0520.HK,XIABUXIABU,Consumer Cyclical,Restaurants,China,17580564480,26797
0521.HK,CWT INT'L,Basic Materials,Other Industrial Metals & Mining,Hong Kong,980400000,5965
0522.HK,ASM PACIFIC,Technology,Semiconductor Equipment & Materials,Hong Kong,40504483840,11600
0524.HK,GREAT WALL B&R,Communication Services,Telecom Services,Hong Kong,249966640,23
0525.HK,GUANGSHEN RAIL,Industrials,Railroads,China,17260359680,42583
0526.HK,CHINA AUTO NR,Consumer Cyclical,Auto & Truck Dealerships,Hong Kong,740049856,1757
0527.HK,RUIFENG RENEW,Utilities,Utilities—Renewable,Hong Kong,514576384,126
0528.HK,KINGDOM HOLDING,Consumer Cyclical,Textile Manufacturing,China,739736384,2890
0529.HK,SIS INT'L,Technology,Electronics & Computer Distribution,Hong Kong,347458752,703
0530.HK,GOLDIN FIN HOLD,Consumer Defensive,Beverages—Wineries & Distilleries,Hong Kong,1992335232,307
0531.HK,,,,,,
0532.HK,,,,,,
0533.HK,GOLDLION HOLD,Consumer Cyclical,Apparel Manufacturing,Hong Kong,1767805184,1690
0535.HK,GEMDALE PPT,Real Estate,Real Estate—Diversified,Hong Kong,19103227904,3100
0536.HK,TRADELINK,Technology,Software—Application,Hong Kong,905882752,267
0538.HK,AJISEN (CHINA),Consumer Cyclical,Restaurants,Hong Kong,1288017152,8748
0539.HK,VICTORY CITY,Consumer Cyclical,Textile Manufacturing,Hong Kong,6759146,2690
0540.HK,SPEEDY GLOBAL,Consumer Cyclical,Apparel Manufacturing,China,111000064,1220
0542.HK,TFG INTL GP,Real Estate,Real Estate—Development,Hong Kong,1041952576,126
0543.HK,PACIFIC ONLINE,Technology,Software—Infrastructure,China,1565002880,1139
0544.HK,DAIDO GROUP,Industrials,Specialty Business Services,Hong Kong,107340704,330
0546.HK,,,,,,
0547.HK,DIGITAL DOMAIN,Communication Services,Entertainment,Hong Kong,3884578304,1049
0548.HK,,,,,,
0550.HK,KK CULTURE,Communication Services,Advertising Agencies,Hong Kong,245637712,28
0551.HK,YUE YUEN IND,Consumer Cyclical,Footwear & Accessories,Hong Kong,31308535808,298500
0552.HK,CHINACOMSERVICE,Communication Services,Telecom Services,China,23340687360,91564
0553.HK,NANJING PANDA,Technology,Communication Equipment,China,5924294144,3456
0554.HK,HANS ENERGY,Energy,Oil & Gas Equipment & Services,Hong Kong,1345257600,230
0555.HK,REXLOT HOLDINGS,Consumer Cyclical,Gambling,Hong Kong,315896704,558
0556.HK,PAN ASIA ENVIRO,Industrials,Pollution & Treatment Controls,Hong Kong,415800000,88
0557.HK,TIANYUAN HEALTH,Consumer Cyclical,Lodging,Hong Kong,678266048,41
0558.HK,LK TECH,Industrials,Specialty Industrial Machinery,Hong Kong,11555318784,3700
0559.HK,DETAI NEWENERGY,Consumer Cyclical,Lodging,Hong Kong,674906560,84
0560.HK,,,,,,
0563.HK,SH IND URBAN,Real Estate,Real Estate—Development,Hong Kong,3652803328,785
0564.HK,,,,,,
0565.HK,ART GROUP HOLD,Real Estate,Real Estate Services,Hong Kong,752866816,160
0567.HK,DAISHOMICROLINE,Energy,Oil & Gas Refining & Marketing,Hong Kong,156488928,262
0568.HK,SHANDONG MOLONG,Energy,Oil & Gas Equipment & Services,China,2889906176,3213
0570.HK,TRAD CHI MED,Healthcare,Drug Manufacturers—Specialty & Generic,China,23718619136,17573
0571.HK,ESUN HOLDINGS,Communication Services,Entertainment,Hong Kong,984621056,530
0572.HK,FW HOLDINGS,Financial Services,Capital Markets,Hong Kong,163540704,70
0573.HK,TAO HEUNG HLDGS,Consumer Cyclical,Restaurants,Hong Kong,935042048,6005
0574.HK,PASHUN INT'L,Healthcare,Pharmaceutical Retailers,Hong Kong,132749104,183
0575.HK,REGENT PACIFIC,Financial Services,Asset Management,Hong Kong,453490336,19
0576.HK,,,,,,
0577.HK,SOUTH SHORE HLD,Industrials,Engineering & Construction,Hong Kong,67867656,2039
0578.HK,ROSAN RES,Energy,Thermal Coal,Hong Kong,55129008,747
0579.HK,JNCEC,Utilities,Utilities—Renewable,China,14427892736,2763
0580.HK,SUN.KING TECH,Industrials,Electrical Equipment & Parts,China,3998277376,620
0581.HK,CHINA ORIENTAL,Basic Materials,Steel,Hong Kong,8673588224,9400
0582.HK,LANDING INTL,Consumer Cyclical,Resorts & Casinos,Hong Kong,1038954560,1592
0583.HK,GWPA HOLDINGS,Real Estate,Real Estate Services,Hong Kong,627100032,21
0585.HK,IMAGI INT'L,Communication Services,Entertainment,Hong Kong,954410240,22
0586.HK,CONCH VENTURE,Industrials,Pollution & Treatment Controls,China,63166246912,4374
0587.HK,,,,,,
0588.HK,,,,,,
0589.HK,JIANZHONG CONS,Industrials,Engineering & Construction,China,918750016,430
0590.HK,LUK FOOK HOLD,Consumer Cyclical,Luxury Goods,Hong Kong,11771513856,5800
0591.HK,,,,,,
0592.HK,BOSSINI INT'L,Consumer Cyclical,Apparel Retail,Hong Kong,616438528,1300
0593.HK,DREAMEAST,Real Estate,Real Estate Services,Hong Kong,436801248,230
0595.HK,AV CONCEPT HOLD,Technology,Electronics & Computer Distribution,Hong Kong,508851264,178
0596.HK,INSPUR INT'L,Technology,Software—Application,Hong Kong,2482845440,5432
0598.HK,SINOTRANS,Industrials,Integrated Freight & Logistics,China,21018271744,33751
0599.HK,E. BON HOLDINGS,Consumer Cyclical,Home Improvement Retail,Hong Kong,216216016,142
0600.HK,CHINA INFRA INV,Energy,Oil & Gas Equipment & Services,Hong Kong,111017664,26
0601.HK,REMT,Basic Materials,Other Industrial Metals & Mining,Hong Kong,559673152,636
0602.HK,JIAHUA STORES H,Consumer Cyclical,Department Stores,Hong Kong,195050000,725
0603.HK,CHINA OIL & GAS,Energy,Oil & Gas Refining & Marketing,Hong Kong,2422156800,4443
0604.HK,SHENZHEN INVEST,Real Estate,Real Estate—Development,Hong Kong,23228712960,19603
0605.HK,C FIN SERVICES,Financial Services,Credit Services,Hong Kong,355786208,346
0607.HK,FULLSHARE,Industrials,Specialty Industrial Machinery,Hong Kong,3231685632,7944
0608.HK,HIGH FASHION,Consumer Cyclical,Apparel Manufacturing,Hong Kong,418693920,5700
0609.HK,TIANDE CHEMICAL,Basic Materials,Chemicals,China,596367808,1470
0610.HK,WAI KEE HOLD,Industrials,Engineering & Construction,Hong Kong,3323189504,2861
0611.HK,CNE TECH CORP,Industrials,Engineering & Construction,Hong Kong,919169984,419
0612.HK,CHINA DYF,Financial Services,Asset Management,Hong Kong,3837544192,35
0613.HK,PLANETREE INT'L,Financial Services,Financial Conglomerates,Hong Kong,798598848,48
0616.HK,EMINENCE ENT,Real Estate,Real Estate Services,Hong Kong,442442528,59
0617.HK,,,,,,
0618.HK,PKU RESOURCES,Real Estate,Real Estate—Development,Hong Kong,1283232000,975
0619.HK,SOUTH CHINA FIN,Financial Services,Capital Markets,Hong Kong,159676800,235
0620.HK,DTXS SILK ROAD,Consumer Cyclical,Internet Retail,Hong Kong,2983649024,136
0621.HK,TAUNG GOLD,Basic Materials,Gold,Hong Kong,617151040,29
0622.HK,OSHIDORI,Financial Services,Capital Markets,Hong Kong,4096119040,36
0623.HK,SINOMEDIA,Communication Services,Advertising Agencies,China,443113248,215
0626.HK,PUBLIC FIN HOLD,Financial Services,Banks—Regional,Hong Kong,2393465600,1363
0627.HK,,,,,,
0628.HK,GOME FIN TECH,Financial Services,Credit Services,Hong Kong,2214918400,27
0629.HK,YUE DA INTL,Industrials,Specialty Business Services,Hong Kong,409020512,20
0630.HK,AMCO UNITED,Industrials,Engineering & Construction,Hong Kong,474100480,52
0631.HK,,,,,,
0632.HK,CHK OIL,Energy,Oil & Gas E&P,Hong Kong,260982480,22
0633.HK,CH ALL ACCESS,Technology,Communication Equipment,Hong Kong,249684112,2149
0635.HK,,,,,,
0636.HK,,,,,,
0637.HK,LEE KEE,Basic Materials,Other Industrial Metals & Mining,Hong Kong,252768768,180
0638.HK,KIN YAT HOLD,Technology,Consumer Electronics,Hong Kong,601375232,8500
0639.HK,,,,,,
0640.HK,INFINITY DEV,Basic Materials,Specialty Chemicals,Macau,349277600,333
0641.HK,CHTC FONG'S INT,Industrials,Specialty Industrial Machinery,Hong Kong,528105600,4045
0643.HK,CARRY WEALTH,Consumer Cyclical,Apparel Manufacturing,Hong Kong,102255248,487
0645.HK,ARES ASIA,Energy,Thermal Coal,Hong Kong,151386624,8
0646.HK,CHINA ENV TEC,Industrials,Waste Management,Hong Kong,54755400,64
0648.HK,,,,,,
0650.HK,IDG ENERGY INV,Energy,Oil & Gas E&P,Hong Kong,6066563072,265
0651.HK,CHI OCEAN IND,Industrials,Specialty Industrial Machinery,Hong Kong,53159728,335
0653.HK,BONJOUR HOLD,Consumer Cyclical,Specialty Retail,Hong Kong,624500352,612
0655.HK,HK CHINESE LTD,Real Estate,Real Estate Services,Hong Kong,1398795904,41
0656.HK,FOSUN INTL,Industrials,Conglomerates,China,90138460160,72000
0657.HK,G-VISION INT'L,Consumer Cyclical,Restaurants,Hong Kong,212147792,123
0658.HK,C TRANSMISSION,Industrials,Specialty Industrial Machinery,China,11610558464,5826
0659.HK,NWS HOLDINGS,Industrials,Engineering & Construction,Hong Kong,31836682240,22300
0660.HK,WAI CHUN BIOTEC,Basic Materials,Chemicals,Hong Kong,136043744,160
0661.HK,CDAYENONFER,Basic Materials,Copper,Hong Kong,2093785216,5627
0662.HK,ASIA FINANCIAL,Financial Services,Insurance—Life,Hong Kong,3722574848,292
0663.HK,KING STONE ENGY,Industrials,Conglomerates,Hong Kong,1260237184,43
0665.HK,,,,,,
0666.HK,,,,,,
0667.HK,CHINA EAST EDU,Consumer Defensive,Education & Training Services,China,35692326912,10935
0668.HK,,,,,,
0669.HK,TECHTRONIC IND,Industrials,Tools & Accessories,Hong Kong,240099409920,48028
0670.HK,,,,,,
0672.HK,,,,,,
0673.HK,CHINA HEALTH,Healthcare,Medical Distribution,Hong Kong,235977152,117
0674.HK,CHINA TANGSHANG,Real Estate,Real Estate Services,Hong Kong,318624032,130
0675.HK,K & P INT'L,Technology,Electronic Components,Hong Kong,221614144,965
0676.HK,PEGASUS INT'L,Consumer Cyclical,Footwear & Accessories,Hong Kong,547987456,397
0677.HK,GOLDEN RES DEV,Consumer Defensive,Food Distribution,Hong Kong,1052394240,3903
0678.HK,GENTING HK,Consumer Cyclical,Leisure,Hong Kong,5174319104,7600
0679.HK,ASIA TELE-NET,Industrials,Specialty Industrial Machinery,Hong Kong,635488320,495
0680.HK,NAN HAI CORP,Communication Services,Entertainment,China,3500920320,11979
0681.HK,CHI PEOPLE HOLD,Energy,Oil & Gas Midstream,China,482466240,5100
0682.HK,CHAODA MODERN,Consumer Defensive,Farm Products,Hong Kong,303193344,179
0683.HK,KERRY PPT,Real Estate,Real Estate—Development,Hong Kong,36995100672,7800
0684.HK,ALLAN INT'L,Technology,Consumer Electronics,Hong Kong,536692800,2370
0685.HK,MEDIA CHINESE,Communication Services,Publishing,Hong Kong,623766528,3123
0686.HK,BJ ENERGY INTL,Utilities,Utilities—Renewable,Hong Kong,6055560192,403
0687.HK,TYSAN HOLDINGS,Industrials,Engineering & Construction,Hong Kong,1598868992,814
0688.HK,CHINA OVERSEAS,Real Estate,Real Estate—Development,Hong Kong,224368394240,6100
0689.HK,EPI (HOLDINGS),Energy,Oil & Gas E&P,Hong Kong,466390272,62
0690.HK,UNI-BIO GROUP,Healthcare,Biotechnology,Hong Kong,683838080,287
0691.HK,SHANSHUI CEMENT,Basic Materials,Building Materials,China,8795019264,18409
0693.HK,TAN CHONG INT'L,Consumer Cyclical,Auto & Truck Dealerships,Hong Kong,4429281792,5868
0694.HK,BEIJING AIRPORT,Industrials,Airports & Air Services,China,27429287936,1556
0695.HK,,,,,,
0696.HK,TRAVELSKY TECH,Technology,Information Technology Services,China,54134886400,7233
0697.HK,SHOUCHENG,Industrials,Infrastructure Operations,Hong Kong,14363309056,396
0698.HK,TONGDA GROUP,Technology,Electronic Components,Hong Kong,3693314816,24000
0699.HK,CAR INC,Industrials,Rental & Leasing Services,China,8341229056,5132
0700.HK,TENCENT,Communication Services,Internet Content & Information,China,5942532898816,85858
0701.HK,CNT GROUP,Basic Materials,Specialty Chemicals,Hong Kong,723402176,802
0702.HK,SINO OIL & GAS,Energy,Thermal Coal,Hong Kong,936723200,300
0703.HK,FUTURE BRIGHT,Consumer Cyclical,Restaurants,Hong Kong,123585760,1417
0704.HK,HUSCOKE HLDGS,Energy,Thermal Coal,Hong Kong,87556656,520
0706.HK,BEAUTI C HOLD,Basic Materials,Agricultural Inputs,Hong Kong,120437728,169
0707.HK,ATV HOLDINGS,Consumer Cyclical,Textile Manufacturing,Hong Kong,387101120,367
0708.HK,,,,,,
0709.HK,GIORDANO INT'L,Consumer Cyclical,Apparel Retail,Hong Kong,2476879104,6400
0710.HK,BOE VARITRONIX,Technology,Electronic Components,Hong Kong,2537199104,3543
0711.HK,ASIA ALLIED INF,Industrials,Engineering & Construction,Hong Kong,1092078080,6500
0712.HK,COMTEC SOLAR,Technology,Solar,China,280184064,61
0713.HK,WORLD HOUSEWARE,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hong Kong,741387520,815
0715.HK,CHINA OCEANWIDE,Real Estate,Real Estate Services,Hong Kong,2566675968,88
0716.HK,SINGAMAS CONT,Consumer Cyclical,Packaging & Containers,Hong Kong,1474321280,2021
0717.HK,EMPEROR CAPITAL,Financial Services,Capital Markets,Hong Kong,963941632,131
0718.HK,TAI UNITED HOLD,Healthcare,Medical Distribution,Hong Kong,493501856,37
0719.HK,SHANDONG XINHUA,Healthcare,Drug Manufacturers—Specialty & Generic,China,5081455616,6399
0720.HK,AUTO ITALIA,Consumer Cyclical,Auto & Truck Dealerships,Hong Kong,1037333888,62
0721.HK,C FIN INT INV,Financial Services,Asset Management,Hong Kong,1546995584,13
0722.HK,UMP,Healthcare,Medical Care Facilities,Hong Kong,635787008,451
0723.HK,RELIANCE GLO HL,Basic Materials,Lumber & Wood Production,Hong Kong,218537040,46
0724.HK,RUIXIN INT'L,Industrials,Electrical Equipment & Parts,Hong Kong,34447136,39
0725.HK,PERENNIAL INT'L,Industrials,Electrical Equipment & Parts,Hong Kong,149218496,997
0726.HK,DIT GROUP,Real Estate,Real Estate—Development,Hong Kong,2690304000,690
0727.HK,CROWNICORP,Real Estate,Real Estate Services,Hong Kong,1543500032,53
0728.HK,,,,,,
0729.HK,FDG EVEHICLES,Consumer Cyclical,Auto Parts,Hong Kong,475902496,964
0730.HK,SHOUGANG GRAND,Financial Services,Credit Services,Hong Kong,673404160,50
0731.HK,SAMSON PAPER,Basic Materials,Paper & Paper Products,Hong Kong,464696096,1892
0732.HK,TRULY INT'L,Technology,Consumer Electronics,Hong Kong,4407568384,16100
0733.HK,HOPEFLUENT,Real Estate,Real Estate Services,China,1617960064,22800
0736.HK,CHINA PPT INV,Financial Services,Credit Services,Hong Kong,93508800,38
0737.HK,,,,,,
0738.HK,LE SAUNDA,Consumer Cyclical,Footwear & Accessories,Hong Kong,649423360,1541
0743.HK,ASIA CEMENT CH,Basic Materials,Building Materials,China,11876723712,3900
0745.HK,CN CULTURE GP,Communication Services,Advertising Agencies,Hong Kong,115417544,27
0746.HK,L & M CHEMICAL,Basic Materials,Chemicals,Hong Kong,3365999872,2100
0747.HK,SHENYANG PUBLIC,Real Estate,Real Estate—Development,China,251263984,45
0750.HK,,,,,,
0751.HK,,,,,,
0752.HK,PICO FAR EAST,Industrials,Specialty Business Services,Hong Kong,1535132416,2200
0753.HK,AIR CHINA,Industrials,Airlines,China,133958008832,89824
0754.HK,HOPSON DEV HOLD,Real Estate,Real Estate—Development,Hong Kong,61227827200,11368
0755.HK,SHANGHAI ZENDAI,Real Estate,Real Estate—Development,Hong Kong,1220110848,909
0756.HK,SUMMI,Consumer Defensive,Beverages—Non-Alcoholic,Hong Kong,269752736,118
0757.HK,SOLARGIGA,Technology,Solar,Hong Kong,1296270336,4297
0758.HK,MACROLINK CAP,Basic Materials,Other Industrial Metals & Mining,Hong Kong,386000000,122
0759.HK,CEC INT'L HOLD,Consumer Defensive,Grocery Stores,Hong Kong,526290880,1600
0760.HK,TALENT PPT GP,Real Estate,Real Estate—Diversified,Hong Kong,236741296,232
0762.HK,,,,,,
0763.HK,ZTE,Technology,Communication Equipment,China,149260206080,73709
0764.HK,ETERNITY INV,Financial Services,Credit Services,Hong Kong,821216192,69
0765.HK,PERFECTECH INTL,Consumer Cyclical,Leisure,Hong Kong,621155584,720
0766.HK,SINO PROSPER GP,Financial Services,Credit Services,Hong Kong,57595500,61
0767.HK,APSR INV,Financial Services,Credit Services,Hong Kong,3018677760,32
0768.HK,UBA INVESTMENTS,Financial Services,Asset Management,Hong Kong,59771312,3
0769.HK,CHINA RAREEARTH,Basic Materials,Other Industrial Metals & Mining,China,2271449088,400
0770.HK,,,,,,
0771.HK,AUTOMATED SYS,Technology,Information Technology Services,Hong Kong,1298881536,1043
0772.HK,CHINA LIT,Communication Services,Internet Content & Information,China,78875312128,2000
0775.HK,CKLIFE SCIENCES,Healthcare,Biotechnology,Hong Kong,7977188352,1809
0776.HK,IMPERIUM GP,Consumer Cyclical,"Furnishings, Fixtures & Appliances",Hong Kong,1866839040,558
0777.HK,,,,,,
0780.HK,TONGCHENG-ELONG,Consumer Cyclical,Travel Services,China,38278516736,4813
0784.HK,LING YUI,Industrials,Engineering & Construction,Hong Kong,152800000,125
0787.HK,GLOBAL BRANDS,Consumer Cyclical,Apparel Manufacturing,Hong Kong,187258640,1415
0788.HK,,,,,,
0789.HK,ARTINI HLDG,Consumer Cyclical,Luxury Goods,Hong Kong,144620080,34
0794.HK,COME SURE GROUP,Basic Materials,Paper & Paper Products,Hong Kong,216630528,1480
0797.HK,7ROAD,Communication Services,Electronic Gaming & Multimedia,China,6827936256,455
0798.HK,CEOVU,Real Estate,Real Estate Services,China,3265393920,6239
0799.HK,IGG,Communication Services,Electronic Gaming & Multimedia,Singapore,12216681472,2022
0800.HK,A8 NEW MEDIA,Industrials,Conglomerates,China,645512704,77
0801.HK,,,,,,
0802.HK,CHINA E-WALLET,Technology,Software—Application,Malaysia,293579104,46
0803.HK,PROSPERITY INTL,Basic Materials,Steel,Hong Kong,115553912,171
0804.HK,PINESTONE,Financial Services,Capital Markets,Hong Kong,221082608,12
0806.HK,VALUE PARTNERS,Financial Services,Asset Management,Hong Kong,10110185472,226
0807.HK,,,,,,
0809.HK,GLOBAL BIO-CHEM,Consumer Defensive,Packaged Foods,Hong Kong,2716760320,4000
0810.HK,CH INTERNET INV,Financial Services,Asset Management,Hong Kong,4808387,18
0811.HK,XINHUA WINSHARE,Communication Services,Publishing,China,6341937664,7728
0812.HK,SWSI,Financial Services,Capital Markets,Hong Kong,329564704,84
0813.HK,SHIMAO GROUP,Real Estate,Real Estate—Development,Hong Kong,89236783104,26136
0814.HK,JINGKELONG,Consumer Cyclical,Specialty Retail,China,519397184,5669
